"","d","sent_n"
"1873",1,20
"1874",3,20
"1875",1,20
"1876",1,20
"1877",1,20
"1878",1,20
"1879",1,20
"1880",4,20
"1881",2,20
"1882",4,20
"1883",1,20
"1884",3,20
"1885",1,20
"1886",1,20
"1887",1,20
"1888",15,20
"1889",1,20
"1890",2,20
"1891",2,20
"1892",1,20
"1893",1,20
"1894",2,20
"1895",3,20
"1896",3,20
"1897",5,20
"1898",12,20
"1899",5,20
"1900",1,20
"1901",1,20
"1902",3,20
"1903",8,20
"1904",5,20
"1905",1,20
"1906",6,20
"1907",3,20
"1908",3,20
"1909",1,20
"1910",6,20
"1911",1,20
"1912",2,20
"1913",3,20
"1914",1,20
"1915",1,20
"1916",11,20
"1917",4,20
"1918",7,20
"1919",6,20
"1920",2,20
"1921",1,20
"1922",2,20
"1923",1,20
"1924",1,20
"1925",5,20
"1926",4,20
"1927",1,20
"1928",6,20
"1929",1,20
"1930",3,20
"1931",1,20
"1932",2,20
"1933",1,20
"1934",1,20
"1935",1,20
"1936",1,20
"1937",1,20
"1938",1,20
"1939",1,20
"1940",2,20
"1941",1,20
"1942",8,20
"1943",1,20
"1944",3,20
"1945",3,20
"1946",1,20
"1947",7,20
"1948",1,20
"1949",1,20
"1950",3,20
"1951",1,20
"1952",2,20
"1953",1,20
"1954",2,20
"1955",4,20
"1956",1,20
"1957",5,20
"1958",3,20
"1959",15,20
"1960",3,20
"1961",3,20
"1962",1,20
"1963",1,20
"1964",1,20
"1965",6,20
"1966",1,20
"1967",1,20
"1968",1,20
"1969",1,20
"1970",1,20
"1971",3,20
"1972",1,20
"1973",2,20
"1974",6,20
"1975",4,20
"1976",4,20
"1977",2,20
"1978",2,20
"1979",1,20
"1980",1,20
"1981",1,20
"1982",2,20
"1983",1,20
"1984",4,20
"1985",2,20
"1986",14,20
"1987",3,20
"1988",1,20
"1989",1,20
"1990",4,20
"1991",2,20
"1992",9,20
"1993",1,20
"1994",6,20
"1995",8,20
"1996",1,20
"1997",1,20
"1998",1,20
"1999",11,20
"2000",1,20
"2001",18,20
"2002",7,20
"2003",14,20
"2004",5,20
"2005",1,20
"2006",2,20
"2007",1,20
"2008",2,20
"2009",11,20
"2010",1,20
"2011",6,20
"2012",3,20
"2013",1,20
"2014",2,20
"2015",1,20
"2016",1,20
"2017",2,20
"2018",2,20
"2019",1,20
"2020",1,20
"2021",1,20
"2022",1,20
"2023",6,20
"2024",1,20
"2025",1,20
"2026",3,20
"2027",1,20
"2028",3,20
"2029",2,20
"2030",14,20
"2031",5,20
"2032",1,20
"2033",2,20
"2034",1,20
"2035",2,20
"2036",1,20
"2037",1,20
"2038",1,20
"2039",3,20
"2040",1,20
"2041",10,20
"2042",3,20
"2043",2,20
"2044",1,20
"2045",2,20
"2046",6,20
"2047",1,20
"2048",4,20
"2049",1,20
"2050",9,20
"2051",1,20
"2052",1,20
"2053",1,20
"2054",1,20
"2055",12,20
"2056",1,20
"2057",2,20
"2058",1,20
"2059",1,20
"2060",2,20
"2061",1,20
"2062",1,20
"2063",1,20
"2064",1,20
"2065",1,20
"2066",1,20
"2067",4,20
"2068",8,20
"2069",1,20
"2070",1,20
"2071",1,20
"2072",1,20
"2073",2,20
"2074",1,20
"2075",3,20
"2076",3,20
"2077",9,20
"2078",1,20
"2079",1,20
"2080",1,20
"2081",2,20
"2082",1,20
"2083",1,20
"2084",4,20
"2085",6,20
"2086",3,20
"2087",10,20
"2088",6,20
"2089",5,20
"2090",2,20
"2091",1,20
"2092",1,20
"2093",4,20
"2094",1,20
"2095",2,20
"2096",7,20
"2097",2,20
"2098",2,20
"2099",4,20
"2100",2,20
"2101",2,20
"2102",1,20
"2103",1,20
"2104",4,20
"2105",1,20
"2106",2,20
"2107",8,20
"2108",2,20
"2109",1,20
"2110",1,20
"2111",2,20
"2112",13,20
"2113",1,20
"2114",7,20
"2115",1,20
"2116",1,20
"2117",1,20
"2118",1,20
"2119",1,20
"2120",9,20
"2121",1,20
"2122",2,20
"2123",1,20
"2124",1,20
"2125",1,20
"2126",2,20
"2127",1,20
"2128",11,20
"2129",15,20
"2130",1,20
"2131",9,20
"2132",4,20
"2133",4,20
"2134",5,20
"2135",10,20
"2136",1,20
"2137",1,20
"2138",8,20
"2139",2,20
"2140",2,20
"2141",8,20
"2142",5,20
"2143",1,20
"2144",1,20
"2145",1,20
"2146",1,20
"2147",4,20
"2148",5,20
"2149",1,20
"2150",1,20
"2151",4,20
"2152",6,20
"2153",1,20
"2154",1,20
"2155",1,20
"2156",2,20
"2157",3,20
"2158",1,20
"2159",10,20
"2160",1,20
"2161",1,20
"2162",1,20
"2163",1,20
"2164",1,20
"2165",3,20
"2166",4,20
"2167",1,20
"2168",6,20
"2169",1,20
"2170",1,20
"2171",1,20
"2172",1,20
"2173",1,20
"2174",1,20
"2175",15,20
"2176",15,20
"2177",1,20
"2178",1,20
"2179",1,20
"2180",1,20
"2181",7,20
"2182",3,20
"2183",1,20
"2184",18,20
"2185",3,20
"2186",1,20
"2187",1,20
"2188",8,20
"2189",11,20
"2190",2,20
"2191",3,20
"2192",1,20
"2193",3,20
"2194",1,20
"2195",1,20
"2196",1,20
"2197",5,20
"2198",2,20
"2199",1,20
"2200",2,20
"2201",1,20
"2202",2,20
"2203",2,20
"2204",1,20
"2205",1,20
"2206",4,20
"2207",2,20
"2208",1,20
"2209",1,20
"2210",2,20
"2211",7,20
"2212",1,20
"2213",1,20
"2214",2,20
"2215",11,20
"2216",1,20
"2217",4,20
"2218",14,20
"2219",1,20
"2220",3,20
"2221",1,20
"2222",2,20
"2223",6,20
"2224",1,20
"2225",2,20
"2226",1,20
"2227",3,20
"2228",12,20
"2229",1,20
"2230",1,20
"2231",2,20
"2232",1,20
"2233",11,20
"2234",1,20
"2235",18,20
"2236",19,20
"2237",2,20
"2238",3,20
"2239",1,20
"2240",4,20
"2241",1,20
"2242",1,20
"2243",1,20
"2244",2,20
"2245",1,20
"2246",1,20
"2247",3,20
"2248",5,20
"2249",1,20
"2250",1,20
"2251",6,20
"2252",1,20
"2253",1,20
"2254",7,20
"2255",5,20
"2256",2,20
"2257",2,20
"2258",1,20
"2259",1,20
"2260",1,20
"2261",1,20
"2262",7,20
"2263",2,20
"2264",1,20
"2265",4,20
"2266",1,20
"2267",2,20
"2268",11,20
"2269",4,20
"2270",9,20
"2271",1,20
"2272",3,20
"2273",4,20
"2274",2,20
"2275",11,20
"2276",1,20
"2277",1,20
"2278",2,20
"2279",4,20
"2280",1,20
"2281",1,20
"2282",1,20
"2283",13,20
"2284",3,20
"2285",1,20
"2286",2,20
"2287",1,20
"2288",1,20
"2289",1,20
"2290",4,20
"2291",8,20
"2292",1,20
"2293",4,20
"2294",10,20
"2295",3,20
"2296",1,20
"2297",2,20
"2298",1,20
"2299",7,20
"2300",1,20
"2301",1,20
"2302",13,20
"2303",3,20
"2304",1,20
"2305",2,20
"2306",1,20
"2307",16,20
"2308",10,20
"2309",1,20
"2310",7,20
"2311",1,20
"2312",1,20
"2313",1,20
"2314",1,20
"2315",1,20
"2316",1,20
"2317",5,20
"2318",2,20
"2319",3,20
"2320",1,20
"2321",1,20
"2322",9,20
"2323",9,20
"2324",1,20
"2325",1,20
"2326",1,20
"2327",1,20
"2328",3,20
"2329",7,20
"2330",6,20
"2331",1,20
"2332",1,20
"2333",1,20
"2334",1,20
"2335",5,20
"2336",1,20
"2337",9,20
"2338",4,20
"2339",1,20
"2340",2,20
"2341",2,20
"2342",2,20
"2343",1,20
"2344",4,20
"2345",10,20
"2346",1,20
"2347",1,20
"2348",1,20
"2349",2,20
"2350",1,20
"2351",1,20
"2352",1,20
"2353",6,20
"2354",1,20
"2355",1,20
"2356",7,20
"2357",4,20
"2358",13,20
"2359",5,20
"2360",3,20
"2361",1,20
"2362",2,20
"2363",1,20
"2364",3,20
"2365",1,20
"2366",3,20
"2367",3,20
"2368",1,20
"2369",2,20
"2370",6,20
"2371",3,20
"2372",1,20
"2373",1,20
"2374",1,20
"2375",1,20
"2376",1,20
"2377",2,20
"2378",1,20
"2379",3,20
"2380",1,20
"2381",1,20
"2382",11,20
"2383",1,20
"2384",1,20
"2385",1,20
"2386",2,20
"2387",1,20
"2388",1,20
"2389",3,20
"2390",1,20
"2391",6,20
"2392",1,20
"2393",1,20
"2394",1,20
"2395",1,20
"2396",4,20
"2397",1,20
"2398",1,20
"2399",2,20
"2400",1,20
"2401",1,20
"2402",2,20
"2403",5,20
"2404",4,20
"2405",8,20
"2406",9,20
"2407",19,20
"2408",3,20
"2409",1,20
"2410",1,20
"2411",2,20
"2412",1,20
"2413",1,20
"2414",1,20
"2415",8,20
"2416",3,20
"2417",1,20
"2418",1,20
"2419",4,20
"2420",1,20
"2421",1,20
"2422",1,20
"2423",14,20
"2424",1,20
"2425",1,20
"2426",1,20
"2427",3,20
"2428",8,20
"2429",7,20
"2430",1,20
"2431",3,20
"2432",3,20
"2433",5,20
"2434",6,20
"2435",3,20
"2436",5,20
"2437",1,20
"2438",1,20
"2439",2,20
"2440",1,20
"2441",1,20
"2442",17,20
"2443",1,20
"2444",2,20
"2445",3,20
"2446",15,20
"2447",3,20
"2448",1,20
"2449",8,20
"2450",9,20
"2451",1,20
"2452",15,20
"2453",2,20
"2454",3,20
"2455",11,20
"2456",7,20
"2457",1,20
"2458",2,20
"2459",1,20
"2460",14,20
"2461",3,20
"2462",1,20
"2463",3,20
"2464",1,20
"2465",3,20
"2466",1,20
"2467",1,20
"2468",1,20
"2469",3,20
"2470",2,20
"2471",4,20
"2472",6,20
"2473",1,20
"2474",2,20
"2475",1,20
"2476",2,20
"2477",6,20
"2478",2,20
"2479",1,20
"2480",5,20
"2481",1,20
"2482",1,20
"2483",1,20
"2484",1,20
"2485",3,20
"2486",1,20
"2487",1,20
"2488",1,20
"2489",1,20
"2490",2,20
"2491",2,20
"2492",1,20
"2493",2,20
"2494",1,20
"2495",2,20
"2496",1,20
"2497",3,20
"2498",4,20
"2499",6,20
"2500",1,20
"2501",9,20
"2502",2,20
"2503",2,20
"2504",6,20
"2505",1,20
"2506",1,20
"2507",19,20
"2508",1,20
"2509",2,20
"2510",2,20
"2511",15,20
"2512",6,20
"2513",6,20
"2514",2,20
"2515",1,20
"2516",9,20
"2517",2,20
"2518",1,20
"2519",1,20
"2520",1,20
"2521",1,20
"2522",11,20
"2523",1,20
"2524",7,20
"2525",1,20
"2526",1,20
"2527",6,20
"2528",1,20
"2529",1,20
"2530",1,20
"2531",1,20
"2532",2,20
"2533",7,20
"2534",1,20
"2535",1,20
"2536",1,20
"2537",1,20
"2538",1,20
"2539",11,20
"2540",1,20
"2541",2,20
"2542",5,20
"2543",7,20
"2544",1,20
"2545",1,20
"2546",19,20
"2547",1,20
"2548",1,20
"2549",4,20
"2550",2,20
"2551",2,20
"2552",1,20
"2553",3,20
"2554",1,20
"2555",11,20
"2556",1,20
"2557",5,20
"2558",1,20
"2559",11,20
"2560",3,20
"2561",2,20
"2562",1,20
"2563",7,20
"2564",1,20
"2565",5,20
"2566",2,20
"2567",1,20
"2568",3,20
"2569",1,20
"2570",2,20
"2571",2,20
"2572",1,20
"2573",4,20
"2574",4,20
"2575",1,20
"2576",1,20
"2577",1,20
"2578",3,20
"2579",1,20
"2580",4,20
"2581",2,20
"2582",1,20
"2583",2,20
"2584",1,20
"2585",1,20
"2586",2,20
"2587",1,20
"2588",2,20
"2589",4,20
"2590",1,20
"2591",4,20
"2592",9,20
"2593",6,20
"2594",4,20
"2595",11,20
"2596",5,20
"2597",1,20
"2598",6,20
"2599",1,20
"2600",2,20
"2601",10,20
"2602",1,20
"2603",1,20
"2604",1,20
"2605",4,20
"2606",2,20
"2607",1,20
"2608",2,20
"2609",19,20
"2610",1,20
"2611",1,20
"2612",15,20
"2613",2,20
"2614",5,20
"2615",1,20
"2616",2,20
"2617",1,20
"2618",1,20
"2619",1,20
"2620",1,20
"2621",1,20
"2622",1,20
"2623",1,20
"2624",2,20
"2625",3,20
"2626",2,20
"2627",1,20
"2628",4,20
"2629",4,20
"2630",1,20
"2631",2,20
"2632",1,20
"2633",1,20
"2634",1,20
"2635",1,20
"2636",19,20
"2637",12,20
"2638",2,20
"2639",1,20
"2640",1,20
"2641",1,20
"2642",1,20
"2643",6,20
"2644",2,20
"2645",1,20
"2646",3,20
"2647",2,20
"2648",1,20
"2649",6,20
"2650",1,20
"2651",1,20
"2652",2,20
"2653",1,20
"2654",1,20
"2655",1,20
"2656",4,20
"2657",1,20
"2658",1,20
"2659",1,20
"2660",1,20
"2661",1,20
"2662",2,20
"2663",4,20
"2664",11,20
"2665",1,20
"2666",1,20
"2667",1,20
"2668",1,20
"2669",1,20
"2670",1,20
"2671",1,20
"2672",15,20
"2673",1,20
"2674",1,20
"2675",1,20
"2676",1,20
"2677",8,20
"2678",4,20
"2679",1,20
"2680",1,20
"2681",1,20
"2682",1,20
"2683",1,20
"2684",6,20
"2685",1,20
"2686",2,20
"2687",15,20
"2688",8,20
"2689",1,20
"2690",7,20
"2691",2,20
"2692",2,20
"2693",2,20
"2694",2,20
"2695",2,20
"2696",1,20
"2697",2,20
"2698",1,20
"2699",7,20
"2700",18,20
"2701",1,20
"2702",1,20
"2703",2,20
"2704",12,20
"2705",4,20
"2706",3,20
"2707",2,20
"2708",1,20
"2709",1,20
"2710",3,20
"2711",1,20
"2712",1,20
"2713",8,20
"2714",8,20
"2715",4,20
"2716",4,20
"2717",3,20
"2718",3,20
"2719",1,20
"2720",1,20
"2721",1,20
"2722",2,20
"2723",1,20
"2724",1,20
"2725",8,20
"2726",2,20
"2727",4,20
"2728",3,20
"2729",4,20
"2730",3,20
"2731",1,20
"2732",1,20
"2733",5,20
"2734",6,20
"2735",1,20
"2736",1,20
"2737",16,20
"2738",1,20
"2739",1,20
"2740",1,20
"2741",1,20
"2742",4,20
"2743",1,20
"2744",1,20
"2745",2,20
"2746",2,20
"2747",9,20
"2748",2,20
"2749",5,20
"2750",1,20
"2751",1,20
"2752",7,20
"2753",3,20
"2754",3,20
"2755",1,20
"2756",1,20
"2757",1,20
"2758",10,20
"2759",1,20
"2760",4,20
"2761",2,20
"2762",1,20
"2763",3,20
"2764",1,20
"2765",1,20
"2766",3,20
"2767",3,20
"2768",2,20
"2769",1,20
"2770",1,20
"2771",1,20
"2772",1,20
"2773",3,20
"2774",1,20
"2775",1,20
"2776",1,20
"2777",1,20
"2778",2,20
"2779",1,20
"2780",7,20
"2781",1,20
"2782",5,20
"2783",15,20
"2784",6,20
"2785",1,20
"2786",2,20
"2787",1,20
"2788",1,20
"2789",4,20
"2790",2,20
"2791",10,20
"2792",2,20
"2793",1,20
"2794",10,20
"2795",1,20
"2796",1,20
"2797",2,20
"2798",1,20
"2799",4,20
"2800",1,20
"2801",1,20
"2802",2,20
"2803",1,20
"2804",1,20
"2805",1,20
"2806",12,20
"2807",1,20
"2808",2,20
"2809",1,20
"2810",1,20
"2811",3,20
"2812",1,20
"2813",6,20
"2814",1,20
"2815",1,20
"2816",4,20
"2817",2,20
"2818",2,20
"2819",1,20
"2820",1,20
"2821",12,20
"2822",17,20
"2823",1,20
"2824",1,20
"2825",2,20
"2826",2,20
"2827",1,20
"2828",1,20
"2829",1,20
"2830",2,20
"2831",1,20
"2832",1,20
"2833",2,20
"2834",1,20
"2835",1,20
"2836",2,20
"2837",1,20
"2838",1,20
"2839",4,20
"2840",1,20
"2841",1,20
"2842",1,20
"2843",1,20
"2844",1,20
"2845",1,20
"2846",9,20
"2847",17,20
"2848",5,20
"2849",3,20
"2850",3,20
"2851",1,20
"2852",4,20
"2853",1,20
"2854",1,20
"2855",1,20
"2856",1,20
"2857",5,20
"2858",2,20
"2859",2,20
"2860",2,20
"2861",11,20
"2862",2,20
"2863",1,20
"2864",1,20
"2865",1,20
"2866",2,20
"2867",1,20
"2868",1,20
"2869",1,20
"2870",1,20
"2871",2,20
"2872",5,20
"2873",2,20
"2874",2,20
"2875",4,20
"2876",7,20
"2877",4,20
"2878",1,20
"2879",1,20
"2880",6,20
"2881",2,20
"2882",12,20
"2883",5,20
"2884",2,20
"2885",15,20
"2886",2,20
"2887",1,20
"2888",8,20
"2889",3,20
"2890",3,20
"2891",2,20
"2892",1,20
"2893",1,20
"2894",1,20
"2895",1,20
"2896",18,20
"2897",2,20
"2898",4,20
"2899",1,20
"2900",1,20
"2901",3,20
"2902",1,20
"2903",2,20
"2904",5,20
"2905",2,20
"2906",1,20
"2907",1,20
"2908",5,20
"2909",6,20
"2910",2,20
"2911",2,20
"2912",9,20
"2913",1,20
"2914",10,20
"2915",1,20
"2916",2,20
"2917",2,20
"2918",2,20
"2919",11,20
"2920",1,20
"2921",1,20
"2922",1,20
"2923",6,20
"2924",1,20
"2925",1,20
"2926",1,20
"2927",1,20
"2928",1,20
"2929",1,20
"2930",10,20
"2931",1,20
"2932",2,20
"2933",1,20
"2934",1,20
"2935",3,20
"2936",10,20
"2937",3,20
"2938",4,20
"2939",1,20
"2940",7,20
"2941",1,20
"2942",2,20
"2943",1,20
"2944",15,20
"2945",14,20
"2946",1,20
"2947",3,20
"2948",2,20
"2949",3,20
"2950",7,20
"2951",3,20
"2952",1,20
"2953",2,20
"2954",1,20
"2955",1,20
"2956",6,20
"2957",3,20
"2958",1,20
"2959",1,20
"2960",5,20
"2961",3,20
"2962",1,20
"2963",3,20
"2964",3,20
"2965",1,20
"2966",1,20
"2967",2,20
"2968",1,20
"2969",1,20
"2970",2,20
"2971",4,20
"2972",5,20
"2973",1,20
"2974",9,20
"2975",10,20
"2976",2,20
"2977",8,20
"2978",4,20
"2979",1,20
"2980",1,20
"2981",4,20
"2982",1,20
"2983",6,20
"2984",1,20
"2985",1,20
"2986",9,20
"2987",1,20
"2988",2,20
"2989",5,20
"2990",2,20
"2991",3,20
"2992",1,20
"2993",1,20
"2994",1,20
"2995",7,20
"2996",3,20
"2997",1,20
"2998",6,20
"2999",1,20
"3000",7,20
"3001",3,20
"3002",1,20
"3003",2,20
"3004",12,20
"3005",1,20
"3006",17,20
"3007",1,20
"3008",1,20
"3009",1,20
"3010",1,20
"3011",1,20
"3012",1,20
"3013",1,20
"3014",1,20
"3015",2,20
"3016",1,20
"3017",13,20
"3018",7,20
"3019",2,20
"3020",18,20
"3021",1,20
"3022",9,20
"3023",3,20
"3024",1,20
"3025",14,20
"3026",1,20
"3027",4,20
"3028",1,20
"3029",2,20
"3030",1,20
"3031",1,20
"3032",1,20
"3033",2,20
"3034",4,20
"3035",1,20
"3036",10,20
"3037",1,20
"3038",10,20
"3039",1,20
"3040",1,20
"3041",4,20
"3042",1,20
"3043",8,20
"3044",10,20
"3045",1,20
"3046",3,20
"3047",3,20
"3048",1,20
"3049",1,20
"3050",1,20
"3051",1,20
"3052",1,20
"3053",9,20
"3054",2,20
"3055",1,20
"3056",2,20
"3057",2,20
"3058",2,20
"3059",1,20
"3060",1,20
"3061",1,20
"3062",1,20
"3063",1,20
"3064",3,20
"3065",2,20
"3066",1,20
"3067",5,20
"3068",2,20
"3069",2,20
"3070",1,20
"3071",1,20
"3072",2,20
"3073",3,20
"3074",1,20
"3075",1,20
"3076",1,20
"3077",6,20
"3078",1,20
"3079",1,20
"3080",2,20
"3081",2,20
"3082",1,20
"3083",1,20
"3084",2,20
"3085",1,20
"3086",5,20
"3087",19,20
"3088",18,20
"3089",2,20
"3090",1,20
"3091",4,20
"3092",1,20
"3093",1,20
"3094",1,20
"3095",2,20
"3096",1,20
"3097",1,20
"3098",1,20
"3099",1,20
"3100",2,20
"3101",1,20
"3102",1,20
"3103",16,20
"3104",1,20
"3105",15,20
"3106",1,20
"3107",1,20
"3108",1,20
"3109",1,20
"3110",9,20
"3111",2,20
"3112",1,20
"3113",5,20
"3114",5,20
"3115",1,20
"3116",2,20
"3117",1,20
"3118",10,20
"3119",1,20
"3120",4,20
"3121",2,20
"3122",9,20
"3123",3,20
"3124",2,20
"3125",19,20
"3126",5,20
"3127",1,20
"3128",1,20
"3129",1,20
"3130",1,20
"3131",2,20
"3132",2,20
"3133",2,20
"3134",3,20
"3135",2,20
"3136",1,20
"3137",5,20
"3138",1,20
"3139",1,20
"3140",1,20
"3141",5,20
"3142",1,20
"3143",13,20
"3144",7,20
"3145",3,20
"3146",9,20
"3147",1,20
"3148",6,20
"3149",2,20
"3150",2,20
"3151",1,20
"3152",2,20
"3153",1,20
"3154",2,20
"3155",3,20
"3156",2,20
"3157",1,20
"3158",1,20
"3159",2,20
"3160",3,20
"3161",5,20
"3162",3,20
"3163",6,20
"3164",7,20
"3165",2,20
"3166",4,20
"3167",2,20
"3168",1,20
"3169",6,20
"3170",16,20
"3171",1,20
"3172",3,20
"3173",2,20
"3174",1,20
"3175",1,20
"3176",1,20
"3177",1,20
"3178",1,20
"3179",2,20
"3180",4,20
"3181",1,20
"3182",2,20
"3183",1,20
"3184",1,20
"3185",3,20
"3186",1,20
"3187",6,20
"3188",10,20
"3189",8,20
"3190",4,20
"3191",3,20
"3192",2,20
"3193",2,20
"3194",1,20
"3195",1,20
"3196",1,20
"3197",15,20
"3198",1,20
"3199",10,20
"3200",1,20
"3201",3,20
"3202",1,20
"3203",5,20
"3204",7,20
"3205",1,20
"3206",1,20
"3207",3,20
"3208",11,20
"3209",12,20
"3210",1,20
"3211",5,20
"3212",1,20
"3213",6,20
"3214",1,20
"3215",1,20
"3216",1,20
"3217",1,20
"3218",1,20
"3219",1,20
"3220",3,20
"3221",4,20
"3222",9,20
"3223",4,20
"3224",6,20
"3225",3,20
"3226",7,20
"3227",1,20
"3228",1,20
"3229",1,20
"3230",2,20
"3231",1,20
"3232",3,20
"3233",3,20
"3234",8,20
"3235",1,20
"3236",1,20
"3237",5,20
"3238",3,20
"3239",1,20
"3240",1,20
"3241",2,20
"3242",2,20
"3243",18,20
"3244",7,20
"3245",2,20
"3246",4,20
"3247",1,20
"3248",1,20
"3249",1,20
"3250",1,20
"3251",8,20
"3252",1,20
"3253",2,20
"3254",17,20
"3255",1,20
"3256",2,20
"3257",2,20
"3258",3,20
"3259",15,20
"3260",1,20
"3261",1,20
"3262",3,20
"3263",4,20
"3264",4,20
"3265",2,20
"3266",1,20
"3267",19,20
"3268",7,20
"3269",4,20
"3270",1,20
"3271",1,20
"3272",1,20
"3273",1,20
"3274",11,20
"3275",4,20
"3276",4,20
"3277",16,20
"3278",1,20
"3279",3,20
"3280",5,20
"3281",14,20
"3282",2,20
"3283",1,20
"3284",1,20
"3285",2,20
"3286",1,20
"3287",5,20
"3288",1,20
"3289",1,20
"3290",1,20
"3291",1,20
"3292",1,20
"3293",1,20
"3294",1,20
"3295",5,20
"3296",2,20
"3297",5,20
"3298",10,20
"3299",17,20
"3300",2,20
"3301",8,20
"3302",1,20
"3303",1,20
"3304",14,20
"3305",3,20
"3306",1,20
"3307",1,20
"3308",11,20
"3309",15,20
"3310",1,20
"3311",3,20
"3312",1,20
"3313",1,20
"3314",1,20
"3315",11,20
"3316",1,20
"3317",1,20
"3318",8,20
"3319",12,20
"3320",1,20
"3321",3,20
"3322",1,20
"3323",1,20
"3324",1,20
"3325",2,20
"3326",3,20
"3327",1,20
"3328",1,20
"3329",4,20
"3330",4,20
"3331",2,20
"3332",3,20
"3333",1,20
"3334",14,20
"3335",8,20
"3336",2,20
"3337",5,20
"3338",1,20
"3339",1,20
"3340",2,20
"3341",1,20
"3342",3,20
"3343",2,20
"3344",1,20
"3345",7,20
"3346",8,20
"3347",1,20
"3348",1,20
"3349",3,20
"3350",1,20
"3351",1,20
"3352",2,20
"3353",2,20
"3354",3,20
"3355",16,20
"3356",1,20
"3357",1,20
"3358",2,20
"3359",3,20
"3360",2,20
"3361",1,20
"3362",2,20
"3363",1,20
"3364",4,20
"3365",15,20
"3366",1,20
"3367",1,20
"3368",10,20
"3369",1,20
"3370",1,20
"3371",2,20
"3372",4,20
"3373",6,20
"3374",1,20
"3375",2,20
"3376",5,20
"3377",1,20
"3378",2,20
"3379",1,20
"3380",1,20
"3381",1,20
"3382",1,20
"3383",1,20
"3384",6,20
"3385",1,20
"3386",1,20
"3387",9,20
"3388",1,20
"3389",1,20
"3390",1,20
"3391",1,20
"3392",1,20
"3393",8,20
"3394",2,20
"3395",5,20
"3396",1,20
"3397",4,20
"3398",1,20
"3399",2,20
"3400",1,20
"3401",2,20
"3402",4,20
"3403",3,20
"3404",5,20
"3405",1,20
"3406",1,20
"3407",10,20
"3408",1,20
"3409",1,20
"3410",1,20
"3411",1,20
"3412",2,20
"3413",1,20
"3414",3,20
"3415",1,20
"3416",5,20
"3417",1,20
"3418",4,20
"3419",1,20
"3420",3,20
"3421",1,20
"3422",2,20
"3423",1,20
"3424",3,20
"3425",2,20
"3426",2,20
"3427",9,20
"3428",9,20
"3429",1,20
"3430",3,20
"3431",1,20
"3432",2,20
"3433",5,20
"3434",1,20
"3435",5,20
"3436",7,20
"3437",1,20
"3438",1,20
"3439",1,20
"3440",1,20
"3441",1,20
"3442",1,20
"3443",1,20
"3444",7,20
"3445",6,20
"3446",1,20
"3447",1,20
"3448",19,20
"3449",1,20
"3450",1,20
"3451",1,20
"3452",1,20
"3453",2,20
"3454",1,20
"3455",1,20
"3456",1,20
"3457",3,20
"3458",1,20
"3459",7,20
"3460",1,20
"3461",1,20
"3462",1,20
"3463",2,20
"3464",2,20
"3465",9,20
"3466",1,20
"3467",2,20
"3468",2,20
"3469",1,20
"3470",5,20
"3471",1,20
"3472",2,20
"3473",1,20
"3474",17,20
"3475",1,20
"3476",6,20
"3477",1,20
"3478",1,20
"3479",2,20
"3480",1,20
"3481",2,20
"3482",1,20
"3483",2,20
"3484",5,20
"3485",1,20
"3486",2,20
"3487",14,20
"3488",1,20
"3489",1,20
"3490",1,20
"3491",15,20
"3492",3,20
"3493",1,20
"3494",1,20
"3495",1,20
"3496",9,20
"3497",1,20
"3498",2,20
"3499",2,20
"3500",1,20
"3501",3,20
"3502",1,20
"3503",3,20
"3504",1,20
"3505",1,20
"3506",2,20
"3507",2,20
"3508",4,20
"3509",3,20
"3510",2,20
"3511",8,20
"3512",1,20
"3513",1,20
"3514",2,20
"3515",15,20
"3516",2,20
"3517",1,20
"3518",1,20
"3519",17,20
"3520",2,20
"3521",1,20
"3522",1,20
"3523",2,20
"3524",1,20
"3525",3,20
"3526",17,20
"3527",1,20
"3528",16,20
"3529",1,20
"3530",2,20
"3531",3,20
"3532",1,20
"3533",1,20
"3534",1,20
"3535",1,20
"3536",7,20
"3537",2,20
"3538",1,20
"3539",1,20
"3540",1,20
"3541",1,20
"3542",2,20
"3543",14,20
"3544",1,20
"3545",2,20
"3546",6,20
"3547",2,20
"3548",1,20
"3549",1,20
"3550",1,20
"3551",1,20
"3552",1,20
"3553",2,20
"3554",5,20
"3555",1,20
"3556",1,20
"3557",1,20
"3558",1,20
"3559",1,20
"3560",3,20
"3561",2,20
"3562",7,20
"3563",1,20
"3564",1,20
"3565",5,20
"3566",1,20
"3567",1,20
"3568",8,20
"3569",1,20
"3570",4,20
"3571",2,20
"3572",13,20
"3573",1,20
"3574",8,20
"3575",1,20
"3576",1,20
"3577",3,20
"3578",1,20
"3579",1,20
"3580",11,20
"3581",1,20
"3582",2,20
"3583",2,20
"3584",6,20
"3585",3,20
"3586",1,20
"3587",3,20
"3588",1,20
"3589",9,20
"3590",1,20
"3591",1,20
"3592",3,20
"3593",1,20
"3594",1,20
"3595",1,20
"3596",1,20
"3597",3,20
"3598",1,20
"3599",1,20
"3600",1,20
"3601",1,20
"3602",2,20
"3603",1,20
"3604",6,20
"3605",1,20
"3606",1,20
"3607",3,20
"3608",10,20
"3609",4,20
"3610",2,20
"3611",1,20
"3612",1,20
"3613",1,20
"3614",2,20
"3615",8,20
"3616",2,20
"3617",1,20
"3618",4,20
"3619",1,20
"3620",1,20
