"","d","sent_n"
"1873",1,20
"1874",1,20
"1875",7,20
"1876",15,20
"1877",1,20
"1878",1,20
"1879",2,20
"1880",2,20
"1881",3,20
"1882",3,20
"1883",3,20
"1884",1,20
"1885",5,20
"1886",2,20
"1887",2,20
"1888",1,20
"1889",1,20
"1890",1,20
"1891",1,20
"1892",3,20
"1893",6,20
"1894",8,20
"1895",10,20
"1896",8,20
"1897",1,20
"1898",1,20
"1899",2,20
"1900",1,20
"1901",7,20
"1902",10,20
"1903",1,20
"1904",1,20
"1905",1,20
"1906",1,20
"1907",1,20
"1908",1,20
"1909",6,20
"1910",4,20
"1911",1,20
"1912",1,20
"1913",4,20
"1914",1,20
"1915",2,20
"1916",1,20
"1917",2,20
"1918",2,20
"1919",1,20
"1920",1,20
"1921",8,20
"1922",2,20
"1923",1,20
"1924",1,20
"1925",1,20
"1926",11,20
"1927",10,20
"1928",3,20
"1929",2,20
"1930",10,20
"1931",1,20
"1932",1,20
"1933",3,20
"1934",6,20
"1935",7,20
"1936",1,20
"1937",1,20
"1938",1,20
"1939",3,20
"1940",2,20
"1941",15,20
"1942",8,20
"1943",1,20
"1944",1,20
"1945",1,20
"1946",2,20
"1947",2,20
"1948",2,20
"1949",1,20
"1950",4,20
"1951",7,20
"1952",1,20
"1953",15,20
"1954",15,20
"1955",19,20
"1956",1,20
"1957",3,20
"1958",2,20
"1959",1,20
"1960",2,20
"1961",2,20
"1962",10,20
"1963",3,20
"1964",1,20
"1965",1,20
"1966",1,20
"1967",3,20
"1968",1,20
"1969",1,20
"1970",8,20
"1971",12,20
"1972",1,20
"1973",5,20
"1974",3,20
"1975",12,20
"1976",1,20
"1977",3,20
"1978",1,20
"1979",2,20
"1980",4,20
"1981",7,20
"1982",1,20
"1983",1,20
"1984",8,20
"1985",1,20
"1986",1,20
"1987",1,20
"1988",7,20
"1989",18,20
"1990",1,20
"1991",3,20
"1992",1,20
"1993",1,20
"1994",1,20
"1995",1,20
"1996",1,20
"1997",1,20
"1998",1,20
"1999",9,20
"2000",2,20
"2001",1,20
"2002",2,20
"2003",18,20
"2004",1,20
"2005",1,20
"2006",1,20
"2007",8,20
"2008",2,20
"2009",1,20
"2010",1,20
"2011",13,20
"2012",7,20
"2013",9,20
"2014",4,20
"2015",7,20
"2016",10,20
"2017",3,20
"2018",1,20
"2019",2,20
"2020",1,20
"2021",10,20
"2022",1,20
"2023",4,20
"2024",1,20
"2025",1,20
"2026",1,20
"2027",1,20
"2028",3,20
"2029",2,20
"2030",7,20
"2031",2,20
"2032",6,20
"2033",1,20
"2034",16,20
"2035",9,20
"2036",3,20
"2037",1,20
"2038",1,20
"2039",5,20
"2040",1,20
"2041",2,20
"2042",5,20
"2043",1,20
"2044",10,20
"2045",11,20
"2046",2,20
"2047",6,20
"2048",3,20
"2049",7,20
"2050",8,20
"2051",2,20
"2052",3,20
"2053",5,20
"2054",1,20
"2055",2,20
"2056",9,20
"2057",2,20
"2058",7,20
"2059",4,20
"2060",2,20
"2061",4,20
"2062",7,20
"2063",2,20
"2064",2,20
"2065",1,20
"2066",3,20
"2067",13,20
"2068",11,20
"2069",2,20
"2070",11,20
"2071",5,20
"2072",16,20
"2073",1,20
"2074",13,20
"2075",1,20
"2076",9,20
"2077",15,20
"2078",1,20
"2079",5,20
"2080",10,20
"2081",1,20
"2082",1,20
"2083",1,20
"2084",3,20
"2085",1,20
"2086",1,20
"2087",15,20
"2088",1,20
"2089",3,20
"2090",14,20
"2091",1,20
"2092",1,20
"2093",1,20
"2094",4,20
"2095",4,20
"2096",2,20
"2097",14,20
"2098",1,20
"2099",3,20
"2100",1,20
"2101",17,20
"2102",1,20
"2103",1,20
"2104",1,20
"2105",16,20
"2106",4,20
"2107",1,20
"2108",12,20
"2109",10,20
"2110",5,20
"2111",1,20
"2112",2,20
"2113",4,20
"2114",3,20
"2115",1,20
"2116",13,20
"2117",1,20
"2118",16,20
"2119",2,20
"2120",1,20
"2121",2,20
"2122",2,20
"2123",7,20
"2124",1,20
"2125",3,20
"2126",1,20
"2127",4,20
"2128",8,20
"2129",8,20
"2130",15,20
"2131",9,20
"2132",8,20
"2133",8,20
"2134",1,20
"2135",1,20
"2136",1,20
"2137",5,20
"2138",15,20
"2139",12,20
"2140",3,20
"2141",14,20
"2142",1,20
"2143",1,20
"2144",2,20
"2145",1,20
"2146",12,20
"2147",15,20
"2148",5,20
"2149",1,20
"2150",1,20
"2151",1,20
"2152",13,20
"2153",2,20
"2154",1,20
"2155",1,20
"2156",1,20
"2157",1,20
"2158",6,20
"2159",2,20
"2160",8,20
"2161",1,20
"2162",2,20
"2163",16,20
"2164",2,20
"2165",11,20
"2166",8,20
"2167",1,20
"2168",1,20
"2169",17,20
"2170",1,20
"2171",1,20
"2172",12,20
"2173",9,20
"2174",2,20
"2175",5,20
"2176",1,20
"2177",6,20
"2178",1,20
"2179",10,20
"2180",1,20
"2181",11,20
"2182",3,20
"2183",1,20
"2184",1,20
"2185",3,20
"2186",2,20
"2187",7,20
"2188",3,20
"2189",1,20
"2190",2,20
"2191",7,20
"2192",3,20
"2193",5,20
"2194",11,20
"2195",4,20
"2196",12,20
"2197",7,20
"2198",15,20
"2199",3,20
"2200",7,20
"2201",7,20
"2202",1,20
"2203",1,20
"2204",7,20
"2205",15,20
"2206",12,20
"2207",7,20
"2208",1,20
"2209",1,20
"2210",3,20
"2211",11,20
"2212",1,20
"2213",1,20
"2214",9,20
"2215",1,20
"2216",1,20
"2217",1,20
"2218",6,20
"2219",2,20
"2220",1,20
"2221",2,20
"2222",10,20
"2223",2,20
"2224",19,20
"2225",2,20
"2226",17,20
"2227",1,20
"2228",2,20
"2229",1,20
"2230",1,20
"2231",5,20
"2232",9,20
"2233",2,20
"2234",3,20
"2235",1,20
"2236",1,20
"2237",2,20
"2238",1,20
"2239",14,20
"2240",1,20
"2241",9,20
"2242",2,20
"2243",11,20
"2244",1,20
"2245",2,20
"2246",15,20
"2247",8,20
"2248",5,20
"2249",18,20
"2250",1,20
"2251",2,20
"2252",1,20
"2253",1,20
"2254",3,20
"2255",14,20
"2256",8,20
"2257",1,20
"2258",3,20
"2259",1,20
"2260",3,20
"2261",2,20
"2262",3,20
"2263",1,20
"2264",8,20
"2265",3,20
"2266",13,20
"2267",1,20
"2268",4,20
"2269",6,20
"2270",1,20
"2271",8,20
"2272",1,20
"2273",1,20
"2274",1,20
"2275",11,20
"2276",1,20
"2277",9,20
"2278",15,20
"2279",1,20
"2280",2,20
"2281",3,20
"2282",4,20
"2283",12,20
"2284",2,20
"2285",2,20
"2286",14,20
"2287",11,20
"2288",19,20
"2289",3,20
"2290",15,20
"2291",2,20
"2292",1,20
"2293",1,20
"2294",3,20
"2295",1,20
"2296",1,20
"2297",1,20
"2298",1,20
"2299",1,20
"2300",4,20
"2301",11,20
"2302",5,20
"2303",11,20
"2304",1,20
"2305",2,20
"2306",1,20
"2307",1,20
"2308",6,20
"2309",1,20
"2310",1,20
"2311",11,20
"2312",14,20
"2313",4,20
"2314",2,20
"2315",2,20
"2316",1,20
"2317",2,20
"2318",11,20
"2319",3,20
"2320",1,20
"2321",1,20
"2322",1,20
"2323",3,20
"2324",1,20
"2325",2,20
"2326",1,20
"2327",8,20
"2328",2,20
"2329",1,20
"2330",1,20
"2331",3,20
"2332",2,20
"2333",17,20
"2334",13,20
"2335",5,20
"2336",1,20
"2337",4,20
"2338",11,20
"2339",2,20
"2340",13,20
"2341",3,20
"2342",12,20
"2343",1,20
"2344",10,20
"2345",12,20
"2346",14,20
"2347",2,20
"2348",12,20
"2349",7,20
"2350",5,20
"2351",2,20
"2352",1,20
"2353",1,20
"2354",1,20
"2355",8,20
"2356",1,20
"2357",1,20
"2358",8,20
"2359",1,20
"2360",1,20
"2361",8,20
"2362",3,20
"2363",1,20
"2364",10,20
"2365",2,20
"2366",2,20
"2367",8,20
"2368",7,20
"2369",1,20
"2370",1,20
"2371",1,20
"2372",4,20
"2373",1,20
"2374",1,20
"2375",6,20
"2376",1,20
"2377",1,20
"2378",5,20
"2379",2,20
"2380",1,20
"2381",1,20
"2382",2,20
"2383",1,20
"2384",2,20
"2385",2,20
"2386",2,20
"2387",1,20
"2388",1,20
"2389",2,20
"2390",1,20
"2391",1,20
"2392",2,20
"2393",1,20
"2394",8,20
"2395",1,20
"2396",1,20
"2397",1,20
"2398",4,20
"2399",1,20
"2400",3,20
"2401",1,20
"2402",1,20
"2403",1,20
"2404",7,20
"2405",1,20
"2406",1,20
"2407",9,20
"2408",12,20
"2409",1,20
"2410",1,20
"2411",1,20
"2412",1,20
"2413",2,20
"2414",16,20
"2415",2,20
"2416",6,20
"2417",6,20
"2418",1,20
"2419",1,20
"2420",2,20
"2421",1,20
"2422",14,20
"2423",1,20
"2424",3,20
"2425",6,20
"2426",13,20
"2427",1,20
"2428",1,20
"2429",7,20
"2430",3,20
"2431",1,20
"2432",2,20
"2433",1,20
"2434",1,20
"2435",2,20
"2436",1,20
"2437",1,20
"2438",1,20
"2439",11,20
"2440",13,20
"2441",1,20
"2442",2,20
"2443",15,20
"2444",3,20
"2445",3,20
"2446",4,20
"2447",7,20
"2448",1,20
"2449",1,20
"2450",1,20
"2451",1,20
"2452",1,20
"2453",2,20
"2454",1,20
"2455",2,20
"2456",1,20
"2457",13,20
"2458",5,20
"2459",1,20
"2460",8,20
"2461",10,20
"2462",2,20
"2463",1,20
"2464",16,20
"2465",1,20
"2466",9,20
"2467",1,20
"2468",3,20
"2469",3,20
"2470",2,20
"2471",2,20
"2472",3,20
"2473",12,20
"2474",10,20
"2475",1,20
"2476",1,20
"2477",4,20
"2478",1,20
"2479",8,20
"2480",1,20
"2481",1,20
"2482",5,20
"2483",13,20
"2484",17,20
"2485",3,20
"2486",2,20
"2487",6,20
"2488",19,20
"2489",5,20
"2490",2,20
"2491",19,20
"2492",1,20
"2493",9,20
"2494",1,20
"2495",1,20
"2496",3,20
"2497",10,20
"2498",9,20
"2499",6,20
"2500",16,20
"2501",2,20
"2502",17,20
"2503",2,20
"2504",1,20
"2505",6,20
"2506",1,20
"2507",2,20
"2508",1,20
"2509",19,20
"2510",2,20
"2511",2,20
"2512",7,20
"2513",1,20
"2514",1,20
"2515",2,20
"2516",5,20
"2517",9,20
"2518",11,20
"2519",1,20
"2520",15,20
"2521",11,20
"2522",6,20
"2523",2,20
"2524",5,20
"2525",1,20
"2526",7,20
"2527",6,20
"2528",3,20
"2529",1,20
"2530",6,20
"2531",5,20
"2532",11,20
"2533",5,20
"2534",1,20
"2535",1,20
"2536",4,20
"2537",1,20
"2538",2,20
"2539",1,20
"2540",16,20
"2541",2,20
"2542",3,20
"2543",2,20
"2544",2,20
"2545",1,20
"2546",7,20
"2547",7,20
"2548",4,20
"2549",3,20
"2550",1,20
"2551",18,20
"2552",18,20
"2553",1,20
"2554",1,20
"2555",9,20
"2556",1,20
"2557",7,20
"2558",1,20
"2559",16,20
"2560",4,20
"2561",1,20
"2562",2,20
"2563",10,20
"2564",6,20
"2565",1,20
"2566",1,20
"2567",1,20
"2568",1,20
"2569",1,20
"2570",3,20
"2571",6,20
"2572",1,20
"2573",1,20
"2574",1,20
"2575",5,20
"2576",5,20
"2577",3,20
"2578",3,20
"2579",15,20
"2580",1,20
"2581",1,20
"2582",8,20
"2583",4,20
"2584",1,20
"2585",1,20
"2586",1,20
"2587",1,20
"2588",10,20
"2589",3,20
"2590",10,20
"2591",5,20
"2592",1,20
"2593",2,20
"2594",1,20
"2595",1,20
"2596",1,20
"2597",9,20
"2598",6,20
"2599",3,20
"2600",2,20
"2601",1,20
"2602",1,20
"2603",1,20
"2604",6,20
"2605",1,20
"2606",1,20
"2607",3,20
"2608",7,20
"2609",1,20
"2610",2,20
"2611",6,20
"2612",11,20
"2613",6,20
"2614",2,20
"2615",1,20
"2616",2,20
"2617",5,20
"2618",1,20
"2619",1,20
"2620",6,20
"2621",3,20
"2622",3,20
"2623",14,20
"2624",5,20
"2625",2,20
"2626",2,20
"2627",1,20
"2628",3,20
"2629",1,20
"2630",2,20
"2631",1,20
"2632",2,20
"2633",1,20
"2634",3,20
"2635",1,20
"2636",2,20
"2637",1,20
"2638",1,20
"2639",3,20
"2640",1,20
"2641",7,20
"2642",8,20
"2643",16,20
"2644",3,20
"2645",2,20
"2646",1,20
"2647",1,20
"2648",4,20
"2649",1,20
"2650",7,20
"2651",2,20
"2652",2,20
"2653",1,20
"2654",1,20
"2655",1,20
"2656",2,20
"2657",5,20
"2658",4,20
"2659",1,20
"2660",1,20
"2661",19,20
"2662",1,20
"2663",3,20
"2664",6,20
"2665",1,20
"2666",3,20
"2667",1,20
"2668",11,20
"2669",14,20
"2670",7,20
"2671",6,20
"2672",17,20
"2673",2,20
"2674",2,20
"2675",16,20
"2676",5,20
"2677",1,20
"2678",6,20
"2679",14,20
"2680",1,20
"2681",6,20
"2682",1,20
"2683",1,20
"2684",11,20
"2685",2,20
"2686",1,20
"2687",1,20
"2688",15,20
"2689",1,20
"2690",1,20
"2691",1,20
"2692",1,20
"2693",1,20
"2694",3,20
"2695",1,20
"2696",8,20
"2697",1,20
"2698",10,20
"2699",1,20
"2700",5,20
"2701",1,20
"2702",1,20
"2703",1,20
"2704",1,20
"2705",2,20
"2706",3,20
"2707",1,20
"2708",10,20
"2709",3,20
"2710",13,20
"2711",1,20
"2712",3,20
"2713",1,20
"2714",5,20
"2715",1,20
"2716",2,20
"2717",5,20
"2718",13,20
"2719",2,20
"2720",1,20
"2721",1,20
"2722",1,20
"2723",1,20
"2724",5,20
"2725",3,20
"2726",1,20
"2727",11,20
"2728",2,20
"2729",1,20
"2730",1,20
"2731",2,20
"2732",7,20
"2733",1,20
"2734",1,20
"2735",1,20
"2736",1,20
"2737",1,20
"2738",3,20
"2739",12,20
"2740",16,20
"2741",13,20
"2742",1,20
"2743",3,20
"2744",2,20
"2745",1,20
"2746",3,20
"2747",4,20
"2748",4,20
"2749",3,20
"2750",1,20
"2751",1,20
"2752",19,20
"2753",2,20
"2754",5,20
"2755",1,20
"2756",13,20
"2757",1,20
"2758",1,20
"2759",2,20
"2760",8,20
"2761",19,20
"2762",13,20
"2763",6,20
"2764",15,20
"2765",7,20
"2766",2,20
"2767",18,20
"2768",1,20
"2769",2,20
"2770",1,20
"2771",3,20
"2772",6,20
"2773",5,20
"2774",19,20
"2775",19,20
"2776",2,20
"2777",1,20
"2778",1,20
"2779",2,20
"2780",8,20
"2781",1,20
"2782",6,20
"2783",9,20
"2784",3,20
"2785",2,20
"2786",4,20
"2787",1,20
"2788",2,20
"2789",5,20
"2790",2,20
"2791",1,20
"2792",1,20
"2793",10,20
"2794",1,20
"2795",1,20
"2796",1,20
"2797",7,20
"2798",4,20
"2799",1,20
"2800",7,20
"2801",1,20
"2802",1,20
"2803",3,20
"2804",17,20
"2805",1,20
"2806",2,20
"2807",8,20
"2808",1,20
"2809",1,20
"2810",1,20
"2811",1,20
"2812",1,20
"2813",4,20
"2814",4,20
"2815",1,20
"2816",1,20
"2817",11,20
"2818",2,20
"2819",2,20
"2820",1,20
"2821",2,20
"2822",5,20
"2823",9,20
"2824",4,20
"2825",1,20
"2826",1,20
"2827",1,20
"2828",1,20
"2829",2,20
"2830",1,20
"2831",1,20
"2832",1,20
"2833",5,20
"2834",1,20
"2835",8,20
"2836",1,20
"2837",1,20
"2838",1,20
"2839",12,20
"2840",1,20
"2841",2,20
"2842",1,20
"2843",6,20
"2844",2,20
"2845",4,20
"2846",9,20
"2847",1,20
"2848",15,20
"2849",3,20
"2850",13,20
"2851",1,20
"2852",2,20
"2853",2,20
"2854",1,20
"2855",1,20
"2856",6,20
"2857",10,20
"2858",1,20
"2859",1,20
"2860",16,20
"2861",1,20
"2862",5,20
"2863",10,20
"2864",13,20
"2865",2,20
"2866",1,20
"2867",1,20
"2868",3,20
"2869",19,20
"2870",8,20
"2871",13,20
"2872",4,20
"2873",8,20
"2874",7,20
"2875",1,20
"2876",6,20
"2877",9,20
"2878",14,20
"2879",17,20
"2880",1,20
"2881",1,20
"2882",2,20
"2883",1,20
"2884",1,20
"2885",4,20
"2886",1,20
"2887",6,20
"2888",4,20
"2889",5,20
"2890",3,20
"2891",17,20
"2892",1,20
"2893",1,20
"2894",1,20
"2895",6,20
"2896",1,20
"2897",9,20
"2898",11,20
"2899",2,20
"2900",1,20
"2901",1,20
"2902",2,20
"2903",1,20
"2904",3,20
"2905",5,20
"2906",15,20
"2907",5,20
"2908",7,20
"2909",2,20
"2910",1,20
"2911",7,20
"2912",4,20
"2913",3,20
"2914",6,20
"2915",4,20
"2916",8,20
"2917",1,20
"2918",3,20
"2919",9,20
"2920",1,20
"2921",1,20
"2922",4,20
"2923",2,20
"2924",2,20
"2925",1,20
"2926",5,20
"2927",10,20
"2928",1,20
"2929",2,20
"2930",17,20
"2931",1,20
"2932",3,20
"2933",3,20
"2934",2,20
"2935",1,20
"2936",2,20
"2937",2,20
"2938",14,20
"2939",1,20
"2940",8,20
"2941",1,20
"2942",1,20
"2943",1,20
"2944",2,20
"2945",1,20
"2946",2,20
"2947",5,20
"2948",1,20
"2949",18,20
"2950",2,20
"2951",2,20
"2952",5,20
"2953",6,20
"2954",2,20
"2955",2,20
"2956",2,20
"2957",1,20
"2958",7,20
"2959",1,20
"2960",9,20
"2961",1,20
"2962",1,20
"2963",14,20
"2964",14,20
"2965",1,20
"2966",1,20
"2967",5,20
"2968",2,20
"2969",6,20
"2970",1,20
"2971",2,20
"2972",3,20
"2973",7,20
"2974",2,20
"2975",7,20
"2976",3,20
"2977",6,20
"2978",3,20
"2979",2,20
"2980",1,20
"2981",9,20
"2982",1,20
"2983",1,20
"2984",1,20
"2985",1,20
"2986",1,20
"2987",2,20
"2988",1,20
"2989",1,20
"2990",9,20
"2991",15,20
"2992",7,20
"2993",2,20
"2994",2,20
"2995",7,20
"2996",6,20
"2997",1,20
"2998",1,20
"2999",5,20
"3000",2,20
"3001",7,20
"3002",1,20
"3003",7,20
"3004",2,20
"3005",2,20
"3006",1,20
"3007",2,20
"3008",4,20
"3009",1,20
"3010",1,20
"3011",4,20
"3012",1,20
"3013",4,20
"3014",2,20
"3015",6,20
"3016",4,20
"3017",2,20
"3018",8,20
"3019",14,20
"3020",4,20
"3021",2,20
"3022",2,20
"3023",11,20
"3024",18,20
"3025",6,20
"3026",1,20
"3027",13,20
"3028",17,20
"3029",1,20
"3030",1,20
"3031",19,20
"3032",1,20
"3033",3,20
"3034",16,20
"3035",5,20
"3036",13,20
"3037",4,20
"3038",2,20
"3039",2,20
"3040",1,20
"3041",2,20
"3042",1,20
"3043",2,20
"3044",1,20
"3045",3,20
"3046",8,20
"3047",1,20
"3048",1,20
"3049",10,20
"3050",7,20
"3051",14,20
"3052",1,20
"3053",1,20
"3054",2,20
"3055",6,20
"3056",1,20
"3057",5,20
"3058",1,20
"3059",4,20
"3060",1,20
"3061",8,20
"3062",2,20
"3063",11,20
"3064",3,20
"3065",1,20
"3066",1,20
"3067",1,20
"3068",2,20
"3069",1,20
"3070",1,20
"3071",14,20
"3072",2,20
"3073",2,20
"3074",2,20
"3075",5,20
"3076",1,20
"3077",2,20
"3078",14,20
"3079",1,20
"3080",1,20
"3081",2,20
"3082",1,20
"3083",5,20
"3084",1,20
"3085",1,20
"3086",4,20
"3087",12,20
"3088",7,20
"3089",1,20
"3090",1,20
"3091",1,20
"3092",3,20
"3093",12,20
"3094",18,20
"3095",2,20
"3096",1,20
"3097",1,20
"3098",1,20
"3099",3,20
"3100",7,20
"3101",11,20
"3102",3,20
"3103",5,20
"3104",3,20
"3105",13,20
"3106",10,20
"3107",1,20
"3108",1,20
"3109",10,20
"3110",1,20
"3111",2,20
"3112",1,20
"3113",6,20
"3114",12,20
"3115",5,20
"3116",4,20
"3117",1,20
"3118",3,20
"3119",1,20
"3120",1,20
"3121",1,20
"3122",1,20
"3123",7,20
"3124",9,20
"3125",3,20
"3126",3,20
"3127",1,20
"3128",7,20
"3129",1,20
"3130",15,20
"3131",3,20
"3132",15,20
"3133",1,20
"3134",18,20
"3135",3,20
"3136",1,20
"3137",1,20
"3138",14,20
"3139",7,20
"3140",2,20
"3141",9,20
"3142",1,20
"3143",7,20
"3144",7,20
"3145",9,20
"3146",1,20
"3147",2,20
"3148",6,20
"3149",7,20
"3150",15,20
"3151",2,20
"3152",3,20
"3153",3,20
"3154",2,20
"3155",4,20
"3156",7,20
"3157",1,20
"3158",2,20
"3159",1,20
"3160",3,20
"3161",1,20
"3162",1,20
"3163",1,20
"3164",3,20
"3165",4,20
"3166",3,20
"3167",1,20
"3168",9,20
"3169",1,20
"3170",2,20
"3171",10,20
"3172",1,20
"3173",1,20
"3174",1,20
"3175",2,20
"3176",18,20
"3177",8,20
"3178",8,20
"3179",1,20
"3180",1,20
"3181",10,20
"3182",4,20
"3183",2,20
"3184",1,20
"3185",1,20
"3186",1,20
"3187",1,20
"3188",1,20
"3189",1,20
"3190",1,20
"3191",18,20
"3192",19,20
"3193",1,20
"3194",5,20
"3195",7,20
"3196",1,20
"3197",1,20
"3198",1,20
"3199",17,20
"3200",3,20
"3201",8,20
"3202",2,20
"3203",1,20
"3204",1,20
"3205",1,20
"3206",6,20
"3207",1,20
"3208",1,20
"3209",1,20
"3210",3,20
"3211",2,20
"3212",2,20
"3213",1,20
"3214",4,20
"3215",9,20
"3216",2,20
"3217",7,20
"3218",3,20
"3219",3,20
"3220",3,20
"3221",1,20
"3222",1,20
"3223",3,20
"3224",9,20
"3225",1,20
"3226",8,20
"3227",1,20
"3228",1,20
"3229",2,20
"3230",1,20
"3231",10,20
"3232",1,20
"3233",12,20
"3234",1,20
"3235",15,20
"3236",15,20
"3237",2,20
"3238",1,20
"3239",19,20
"3240",1,20
"3241",1,20
"3242",1,20
"3243",1,20
"3244",5,20
"3245",2,20
"3246",2,20
"3247",6,20
"3248",12,20
"3249",2,20
"3250",2,20
"3251",2,20
"3252",4,20
"3253",1,20
"3254",1,20
"3255",1,20
"3256",1,20
"3257",14,20
"3258",1,20
"3259",12,20
"3260",19,20
"3261",1,20
"3262",2,20
"3263",16,20
"3264",1,20
"3265",3,20
"3266",2,20
"3267",1,20
"3268",1,20
"3269",6,20
"3270",2,20
"3271",1,20
"3272",3,20
"3273",17,20
"3274",1,20
"3275",1,20
"3276",8,20
"3277",2,20
"3278",4,20
"3279",1,20
"3280",1,20
"3281",1,20
"3282",17,20
"3283",1,20
"3284",3,20
"3285",1,20
"3286",1,20
"3287",1,20
"3288",1,20
"3289",15,20
"3290",1,20
"3291",2,20
"3292",1,20
"3293",7,20
"3294",7,20
"3295",1,20
"3296",13,20
"3297",3,20
"3298",1,20
"3299",1,20
"3300",11,20
"3301",1,20
"3302",3,20
"3303",17,20
"3304",12,20
"3305",1,20
"3306",5,20
"3307",5,20
"3308",1,20
"3309",1,20
"3310",2,20
"3311",1,20
"3312",15,20
"3313",1,20
"3314",4,20
"3315",3,20
"3316",2,20
"3317",1,20
"3318",13,20
"3319",14,20
"3320",1,20
"3321",2,20
"3322",1,20
"3323",1,20
"3324",10,20
"3325",1,20
"3326",1,20
"3327",10,20
"3328",7,20
"3329",3,20
"3330",1,20
"3331",1,20
"3332",5,20
"3333",1,20
"3334",2,20
"3335",7,20
"3336",10,20
"3337",1,20
"3338",1,20
"3339",2,20
"3340",17,20
"3341",6,20
"3342",4,20
"3343",1,20
"3344",2,20
"3345",2,20
"3346",1,20
"3347",2,20
"3348",3,20
"3349",16,20
"3350",13,20
"3351",10,20
"3352",1,20
"3353",1,20
"3354",13,20
"3355",1,20
"3356",1,20
"3357",3,20
"3358",1,20
"3359",8,20
"3360",1,20
"3361",2,20
"3362",3,20
"3363",1,20
"3364",1,20
"3365",2,20
"3366",1,20
"3367",3,20
"3368",2,20
"3369",1,20
"3370",1,20
"3371",4,20
"3372",1,20
"3373",4,20
"3374",1,20
"3375",1,20
"3376",4,20
"3377",2,20
"3378",1,20
"3379",3,20
"3380",7,20
"3381",2,20
"3382",2,20
"3383",1,20
"3384",2,20
"3385",11,20
"3386",1,20
"3387",9,20
"3388",9,20
"3389",12,20
"3390",3,20
"3391",6,20
"3392",1,20
"3393",3,20
"3394",7,20
"3395",1,20
"3396",1,20
"3397",11,20
"3398",1,20
"3399",11,20
"3400",2,20
"3401",1,20
"3402",1,20
"3403",4,20
"3404",1,20
"3405",2,20
"3406",2,20
"3407",4,20
"3408",1,20
"3409",2,20
"3410",8,20
"3411",2,20
"3412",7,20
"3413",13,20
"3414",1,20
"3415",1,20
"3416",3,20
"3417",13,20
"3418",1,20
"3419",4,20
"3420",1,20
"3421",1,20
"3422",1,20
"3423",1,20
"3424",1,20
"3425",1,20
"3426",1,20
"3427",9,20
"3428",9,20
"3429",3,20
"3430",2,20
"3431",9,20
"3432",11,20
"3433",9,20
"3434",1,20
"3435",7,20
"3436",5,20
"3437",10,20
"3438",2,20
"3439",1,20
"3440",14,20
"3441",19,20
"3442",3,20
"3443",8,20
"3444",4,20
"3445",1,20
"3446",9,20
"3447",1,20
"3448",1,20
"3449",3,20
"3450",17,20
"3451",7,20
"3452",1,20
"3453",1,20
"3454",1,20
"3455",3,20
"3456",2,20
"3457",2,20
"3458",1,20
"3459",1,20
"3460",1,20
"3461",1,20
"3462",3,20
"3463",5,20
"3464",3,20
"3465",1,20
"3466",3,20
"3467",2,20
"3468",2,20
"3469",1,20
"3470",1,20
"3471",3,20
"3472",1,20
"3473",3,20
"3474",2,20
"3475",1,20
"3476",15,20
"3477",2,20
"3478",1,20
"3479",11,20
"3480",10,20
"3481",2,20
"3482",2,20
"3483",2,20
"3484",1,20
"3485",12,20
"3486",12,20
"3487",5,20
"3488",1,20
"3489",6,20
"3490",11,20
"3491",1,20
"3492",1,20
"3493",1,20
"3494",3,20
"3495",2,20
"3496",2,20
"3497",4,20
"3498",10,20
"3499",2,20
"3500",1,20
"3501",1,20
"3502",1,20
"3503",3,20
"3504",11,20
"3505",2,20
"3506",1,20
"3507",1,20
"3508",1,20
"3509",13,20
"3510",11,20
"3511",6,20
"3512",1,20
"3513",1,20
"3514",2,20
"3515",1,20
"3516",1,20
"3517",1,20
"3518",18,20
"3519",12,20
"3520",1,20
"3521",1,20
"3522",1,20
"3523",10,20
"3524",1,20
"3525",3,20
"3526",8,20
"3527",6,20
"3528",4,20
"3529",1,20
"3530",11,20
"3531",3,20
"3532",14,20
"3533",3,20
"3534",2,20
"3535",2,20
"3536",1,20
"3537",1,20
"3538",3,20
"3539",3,20
"3540",10,20
"3541",17,20
"3542",1,20
"3543",7,20
"3544",1,20
"3545",7,20
"3546",2,20
"3547",3,20
"3548",2,20
"3549",1,20
"3550",5,20
"3551",1,20
"3552",9,20
"3553",1,20
"3554",6,20
"3555",6,20
"3556",2,20
"3557",12,20
"3558",2,20
"3559",3,20
"3560",15,20
"3561",1,20
"3562",3,20
"3563",10,20
"3564",1,20
"3565",2,20
"3566",2,20
"3567",11,20
"3568",1,20
"3569",2,20
"3570",1,20
"3571",2,20
"3572",5,20
"3573",2,20
"3574",2,20
"3575",1,20
"3576",10,20
"3577",9,20
"3578",1,20
"3579",1,20
"3580",7,20
"3581",1,20
"3582",2,20
"3583",14,20
"3584",2,20
"3585",4,20
"3586",2,20
"3587",1,20
"3588",1,20
"3589",1,20
"3590",9,20
"3591",2,20
"3592",1,20
"3593",1,20
"3594",4,20
"3595",2,20
"3596",1,20
"3597",1,20
"3598",2,20
"3599",6,20
"3600",11,20
"3601",7,20
"3602",3,20
"3603",7,20
"3604",6,20
"3605",2,20
"3606",1,20
"3607",1,20
"3608",17,20
"3609",1,20
"3610",2,20
"3611",17,20
"3612",2,20
"3613",8,20
"3614",1,20
"3615",7,20
"3616",12,20
"3617",1,20
"3618",5,20
"3619",5,20
"3620",1,20
