"","d","sent_n"
"1873",1,20
"1874",3,20
"1875",11,20
"1876",16,20
"1877",3,20
"1878",2,20
"1879",5,20
"1880",6,20
"1881",7,20
"1882",8,20
"1883",7,20
"1884",2,20
"1885",9,20
"1886",6,20
"1887",6,20
"1888",1,20
"1889",4,20
"1890",4,20
"1891",1,20
"1892",8,20
"1893",10,20
"1894",12,20
"1895",13,20
"1896",11,20
"1897",3,20
"1898",3,20
"1899",5,20
"1900",1,20
"1901",11,20
"1902",12,20
"1903",3,20
"1904",2,20
"1905",3,20
"1906",3,20
"1907",4,20
"1908",3,20
"1909",10,20
"1910",8,20
"1911",1,20
"1912",3,20
"1913",8,20
"1914",3,20
"1915",5,20
"1916",3,20
"1917",6,20
"1918",5,20
"1919",1,20
"1920",3,20
"1921",11,20
"1922",6,20
"1923",2,20
"1924",2,20
"1925",1,20
"1926",13,20
"1927",12,20
"1928",8,20
"1929",6,20
"1930",12,20
"1931",3,20
"1932",1,20
"1933",8,20
"1934",10,20
"1935",11,20
"1936",4,20
"1937",3,20
"1938",3,20
"1939",8,20
"1940",7,20
"1941",15,20
"1942",11,20
"1943",2,20
"1944",3,20
"1945",4,20
"1946",6,20
"1947",6,20
"1948",4,20
"1949",2,20
"1950",8,20
"1951",11,20
"1952",2,20
"1953",16,20
"1954",15,20
"1955",18,20
"1956",3,20
"1957",7,20
"1958",4,20
"1959",4,20
"1960",5,20
"1961",6,20
"1962",12,20
"1963",7,20
"1964",4,20
"1965",3,20
"1966",4,20
"1967",8,20
"1968",4,20
"1969",4,20
"1970",12,20
"1971",14,20
"1972",3,20
"1973",9,20
"1974",7,20
"1975",14,20
"1976",3,20
"1977",7,20
"1978",1,20
"1979",6,20
"1980",9,20
"1981",10,20
"1982",3,20
"1983",2,20
"1984",11,20
"1985",2,20
"1986",3,20
"1987",1,20
"1988",11,20
"1989",18,20
"1990",4,20
"1991",7,20
"1992",1,20
"1993",3,20
"1994",3,20
"1995",3,20
"1996",3,20
"1997",3,20
"1998",1,20
"1999",12,20
"2000",6,20
"2001",3,20
"2002",5,20
"2003",17,20
"2004",4,20
"2005",2,20
"2006",1,20
"2007",12,20
"2008",6,20
"2009",3,20
"2010",1,20
"2011",14,20
"2012",10,20
"2013",12,20
"2014",8,20
"2015",11,20
"2016",13,20
"2017",8,20
"2018",4,20
"2019",5,20
"2020",4,20
"2021",13,20
"2022",3,20
"2023",8,20
"2024",4,20
"2025",2,20
"2026",4,20
"2027",2,20
"2028",7,20
"2029",5,20
"2030",11,20
"2031",5,20
"2032",10,20
"2033",3,20
"2034",16,20
"2035",12,20
"2036",7,20
"2037",3,20
"2038",2,20
"2039",9,20
"2040",1,20
"2041",6,20
"2042",9,20
"2043",1,20
"2044",13,20
"2045",13,20
"2046",6,20
"2047",10,20
"2048",7,20
"2049",11,20
"2050",11,20
"2051",5,20
"2052",8,20
"2053",9,20
"2054",4,20
"2055",6,20
"2056",12,20
"2057",6,20
"2058",11,20
"2059",9,20
"2060",5,20
"2061",9,20
"2062",11,20
"2063",5,20
"2064",5,20
"2065",1,20
"2066",7,20
"2067",14,20
"2068",13,20
"2069",7,20
"2070",13,20
"2071",9,20
"2072",16,20
"2073",4,20
"2074",14,20
"2075",3,20
"2076",12,20
"2077",16,20
"2078",3,20
"2079",10,20
"2080",13,20
"2081",2,20
"2082",4,20
"2083",2,20
"2084",8,20
"2085",3,20
"2086",1,20
"2087",15,20
"2088",4,20
"2089",7,20
"2090",15,20
"2091",2,20
"2092",1,20
"2093",4,20
"2094",9,20
"2095",8,20
"2096",7,20
"2097",15,20
"2098",3,20
"2099",8,20
"2100",3,20
"2101",17,20
"2102",4,20
"2103",2,20
"2104",2,20
"2105",16,20
"2106",9,20
"2107",1,20
"2108",14,20
"2109",13,20
"2110",9,20
"2111",1,20
"2112",6,20
"2113",8,20
"2114",8,20
"2115",2,20
"2116",14,20
"2117",1,20
"2118",16,20
"2119",6,20
"2120",2,20
"2121",5,20
"2122",6,20
"2123",11,20
"2124",3,20
"2125",7,20
"2126",3,20
"2127",9,20
"2128",11,20
"2129",11,20
"2130",15,20
"2131",12,20
"2132",11,20
"2133",12,20
"2134",2,20
"2135",2,20
"2136",1,20
"2137",10,20
"2138",16,20
"2139",14,20
"2140",7,20
"2141",15,20
"2142",2,20
"2143",3,20
"2144",6,20
"2145",3,20
"2146",14,20
"2147",16,20
"2148",9,20
"2149",1,20
"2150",2,20
"2151",2,20
"2152",14,20
"2153",5,20
"2154",2,20
"2155",1,20
"2156",2,20
"2157",1,20
"2158",10,20
"2159",5,20
"2160",11,20
"2161",1,20
"2162",7,20
"2163",16,20
"2164",6,20
"2165",13,20
"2166",11,20
"2167",2,20
"2168",3,20
"2169",17,20
"2170",1,20
"2171",1,20
"2172",14,20
"2173",12,20
"2174",6,20
"2175",9,20
"2176",3,20
"2177",10,20
"2178",2,20
"2179",13,20
"2180",4,20
"2181",13,20
"2182",8,20
"2183",3,20
"2184",4,20
"2185",8,20
"2186",5,20
"2187",11,20
"2188",7,20
"2189",3,20
"2190",6,20
"2191",10,20
"2192",7,20
"2193",9,20
"2194",13,20
"2195",8,20
"2196",14,20
"2197",11,20
"2198",15,20
"2199",7,20
"2200",10,20
"2201",11,20
"2202",3,20
"2203",4,20
"2204",11,20
"2205",15,20
"2206",14,20
"2207",11,20
"2208",4,20
"2209",4,20
"2210",8,20
"2211",13,20
"2212",1,20
"2213",3,20
"2214",12,20
"2215",3,20
"2216",1,20
"2217",3,20
"2218",10,20
"2219",5,20
"2220",2,20
"2221",6,20
"2222",12,20
"2223",5,20
"2224",18,20
"2225",6,20
"2226",17,20
"2227",4,20
"2228",5,20
"2229",4,20
"2230",1,20
"2231",9,20
"2232",12,20
"2233",5,20
"2234",7,20
"2235",4,20
"2236",1,20
"2237",5,20
"2238",2,20
"2239",15,20
"2240",1,20
"2241",12,20
"2242",5,20
"2243",13,20
"2244",1,20
"2245",6,20
"2246",16,20
"2247",11,20
"2248",9,20
"2249",18,20
"2250",2,20
"2251",6,20
"2252",1,20
"2253",3,20
"2254",7,20
"2255",15,20
"2256",11,20
"2257",2,20
"2258",8,20
"2259",3,20
"2260",8,20
"2261",6,20
"2262",8,20
"2263",1,20
"2264",11,20
"2265",8,20
"2266",14,20
"2267",1,20
"2268",8,20
"2269",10,20
"2270",2,20
"2271",11,20
"2272",2,20
"2273",3,20
"2274",3,20
"2275",13,20
"2276",4,20
"2277",12,20
"2278",16,20
"2279",3,20
"2280",6,20
"2281",8,20
"2282",9,20
"2283",14,20
"2284",5,20
"2285",6,20
"2286",15,20
"2287",13,20
"2288",18,20
"2289",7,20
"2290",16,20
"2291",5,20
"2292",4,20
"2293",4,20
"2294",7,20
"2295",2,20
"2296",3,20
"2297",4,20
"2298",4,20
"2299",1,20
"2300",8,20
"2301",13,20
"2302",9,20
"2303",13,20
"2304",2,20
"2305",6,20
"2306",2,20
"2307",4,20
"2308",10,20
"2309",2,20
"2310",2,20
"2311",13,20
"2312",15,20
"2313",8,20
"2314",5,20
"2315",6,20
"2316",3,20
"2317",5,20
"2318",13,20
"2319",8,20
"2320",2,20
"2321",2,20
"2322",3,20
"2323",7,20
"2324",1,20
"2325",5,20
"2326",4,20
"2327",11,20
"2328",5,20
"2329",2,20
"2330",4,20
"2331",8,20
"2332",7,20
"2333",17,20
"2334",14,20
"2335",10,20
"2336",2,20
"2337",8,20
"2338",13,20
"2339",6,20
"2340",14,20
"2341",8,20
"2342",14,20
"2343",3,20
"2344",12,20
"2345",14,20
"2346",15,20
"2347",6,20
"2348",14,20
"2349",11,20
"2350",9,20
"2351",7,20
"2352",3,20
"2353",1,20
"2354",2,20
"2355",11,20
"2356",4,20
"2357",3,20
"2358",11,20
"2359",2,20
"2360",2,20
"2361",11,20
"2362",8,20
"2363",1,20
"2364",13,20
"2365",6,20
"2366",5,20
"2367",11,20
"2368",11,20
"2369",3,20
"2370",2,20
"2371",3,20
"2372",9,20
"2373",4,20
"2374",2,20
"2375",10,20
"2376",4,20
"2377",3,20
"2378",9,20
"2379",5,20
"2380",4,20
"2381",3,20
"2382",4,20
"2383",3,20
"2384",5,20
"2385",5,20
"2386",6,20
"2387",1,20
"2388",2,20
"2389",5,20
"2390",2,20
"2391",1,20
"2392",6,20
"2393",1,20
"2394",12,20
"2395",2,20
"2396",3,20
"2397",4,20
"2398",8,20
"2399",1,20
"2400",8,20
"2401",3,20
"2402",4,20
"2403",4,20
"2404",10,20
"2405",4,20
"2406",3,20
"2407",12,20
"2408",14,20
"2409",2,20
"2410",1,20
"2411",3,20
"2412",3,20
"2413",6,20
"2414",16,20
"2415",6,20
"2416",10,20
"2417",10,20
"2418",2,20
"2419",4,20
"2420",6,20
"2421",1,20
"2422",15,20
"2423",3,20
"2424",8,20
"2425",10,20
"2426",15,20
"2427",2,20
"2428",1,20
"2429",11,20
"2430",7,20
"2431",1,20
"2432",6,20
"2433",4,20
"2434",1,20
"2435",5,20
"2436",4,20
"2437",4,20
"2438",1,20
"2439",13,20
"2440",14,20
"2441",1,20
"2442",5,20
"2443",16,20
"2444",8,20
"2445",7,20
"2446",8,20
"2447",10,20
"2448",3,20
"2449",4,20
"2450",3,20
"2451",2,20
"2452",2,20
"2453",6,20
"2454",2,20
"2455",6,20
"2456",4,20
"2457",14,20
"2458",10,20
"2459",3,20
"2460",11,20
"2461",13,20
"2462",5,20
"2463",2,20
"2464",16,20
"2465",2,20
"2466",12,20
"2467",4,20
"2468",7,20
"2469",8,20
"2470",6,20
"2471",7,20
"2472",8,20
"2473",14,20
"2474",13,20
"2475",4,20
"2476",1,20
"2477",8,20
"2478",3,20
"2479",11,20
"2480",2,20
"2481",2,20
"2482",9,20
"2483",15,20
"2484",17,20
"2485",7,20
"2486",6,20
"2487",10,20
"2488",18,20
"2489",9,20
"2490",5,20
"2491",18,20
"2492",1,20
"2493",12,20
"2494",2,20
"2495",2,20
"2496",8,20
"2497",12,20
"2498",12,20
"2499",10,20
"2500",16,20
"2501",5,20
"2502",17,20
"2503",5,20
"2504",4,20
"2505",10,20
"2506",1,20
"2507",6,20
"2508",2,20
"2509",19,20
"2510",6,20
"2511",6,20
"2512",11,20
"2513",2,20
"2514",2,20
"2515",5,20
"2516",9,20
"2517",12,20
"2518",13,20
"2519",2,20
"2520",16,20
"2521",13,20
"2522",10,20
"2523",7,20
"2524",9,20
"2525",2,20
"2526",11,20
"2527",10,20
"2528",7,20
"2529",4,20
"2530",10,20
"2531",9,20
"2532",13,20
"2533",9,20
"2534",1,20
"2535",3,20
"2536",9,20
"2537",3,20
"2538",6,20
"2539",4,20
"2540",16,20
"2541",5,20
"2542",8,20
"2543",6,20
"2544",6,20
"2545",1,20
"2546",10,20
"2547",11,20
"2548",8,20
"2549",7,20
"2550",1,20
"2551",18,20
"2552",17,20
"2553",1,20
"2554",4,20
"2555",12,20
"2556",1,20
"2557",11,20
"2558",2,20
"2559",16,20
"2560",9,20
"2561",1,20
"2562",5,20
"2563",12,20
"2564",10,20
"2565",3,20
"2566",1,20
"2567",4,20
"2568",2,20
"2569",3,20
"2570",7,20
"2571",10,20
"2572",2,20
"2573",3,20
"2574",1,20
"2575",9,20
"2576",9,20
"2577",7,20
"2578",7,20
"2579",16,20
"2580",4,20
"2581",3,20
"2582",11,20
"2583",9,20
"2584",3,20
"2585",2,20
"2586",4,20
"2587",1,20
"2588",13,20
"2589",8,20
"2590",13,20
"2591",9,20
"2592",2,20
"2593",6,20
"2594",2,20
"2595",1,20
"2596",2,20
"2597",12,20
"2598",10,20
"2599",7,20
"2600",5,20
"2601",1,20
"2602",2,20
"2603",4,20
"2604",10,20
"2605",1,20
"2606",4,20
"2607",7,20
"2608",11,20
"2609",3,20
"2610",6,20
"2611",10,20
"2612",13,20
"2613",10,20
"2614",5,20
"2615",4,20
"2616",5,20
"2617",9,20
"2618",4,20
"2619",3,20
"2620",10,20
"2621",7,20
"2622",7,20
"2623",15,20
"2624",9,20
"2625",5,20
"2626",5,20
"2627",3,20
"2628",7,20
"2629",2,20
"2630",6,20
"2631",3,20
"2632",5,20
"2633",3,20
"2634",7,20
"2635",3,20
"2636",5,20
"2637",4,20
"2638",2,20
"2639",7,20
"2640",2,20
"2641",11,20
"2642",12,20
"2643",16,20
"2644",7,20
"2645",6,20
"2646",1,20
"2647",3,20
"2648",9,20
"2649",1,20
"2650",11,20
"2651",6,20
"2652",6,20
"2653",3,20
"2654",1,20
"2655",1,20
"2656",5,20
"2657",9,20
"2658",9,20
"2659",4,20
"2660",1,20
"2661",18,20
"2662",2,20
"2663",7,20
"2664",10,20
"2665",2,20
"2666",7,20
"2667",3,20
"2668",13,20
"2669",15,20
"2670",11,20
"2671",10,20
"2672",17,20
"2673",5,20
"2674",6,20
"2675",16,20
"2676",9,20
"2677",2,20
"2678",10,20
"2679",15,20
"2680",3,20
"2681",10,20
"2682",3,20
"2683",1,20
"2684",13,20
"2685",6,20
"2686",1,20
"2687",1,20
"2688",15,20
"2689",2,20
"2690",2,20
"2691",3,20
"2692",4,20
"2693",4,20
"2694",8,20
"2695",1,20
"2696",11,20
"2697",1,20
"2698",12,20
"2699",4,20
"2700",9,20
"2701",3,20
"2702",1,20
"2703",1,20
"2704",3,20
"2705",5,20
"2706",7,20
"2707",3,20
"2708",12,20
"2709",7,20
"2710",14,20
"2711",1,20
"2712",7,20
"2713",2,20
"2714",9,20
"2715",1,20
"2716",6,20
"2717",9,20
"2718",14,20
"2719",7,20
"2720",3,20
"2721",3,20
"2722",4,20
"2723",4,20
"2724",9,20
"2725",7,20
"2726",2,20
"2727",13,20
"2728",6,20
"2729",4,20
"2730",2,20
"2731",7,20
"2732",11,20
"2733",2,20
"2734",4,20
"2735",3,20
"2736",3,20
"2737",3,20
"2738",8,20
"2739",14,20
"2740",16,20
"2741",14,20
"2742",2,20
"2743",8,20
"2744",5,20
"2745",4,20
"2746",8,20
"2747",9,20
"2748",8,20
"2749",7,20
"2750",4,20
"2751",3,20
"2752",19,20
"2753",6,20
"2754",9,20
"2755",3,20
"2756",15,20
"2757",4,20
"2758",1,20
"2759",6,20
"2760",12,20
"2761",18,20
"2762",14,20
"2763",10,20
"2764",15,20
"2765",11,20
"2766",5,20
"2767",17,20
"2768",2,20
"2769",5,20
"2770",1,20
"2771",7,20
"2772",10,20
"2773",9,20
"2774",19,20
"2775",19,20
"2776",5,20
"2777",4,20
"2778",3,20
"2779",5,20
"2780",11,20
"2781",2,20
"2782",10,20
"2783",12,20
"2784",7,20
"2785",5,20
"2786",8,20
"2787",4,20
"2788",6,20
"2789",9,20
"2790",6,20
"2791",1,20
"2792",4,20
"2793",13,20
"2794",1,20
"2795",4,20
"2796",1,20
"2797",10,20
"2798",8,20
"2799",1,20
"2800",11,20
"2801",2,20
"2802",3,20
"2803",8,20
"2804",17,20
"2805",1,20
"2806",5,20
"2807",11,20
"2808",4,20
"2809",4,20
"2810",4,20
"2811",1,20
"2812",4,20
"2813",8,20
"2814",8,20
"2815",1,20
"2816",4,20
"2817",13,20
"2818",7,20
"2819",6,20
"2820",3,20
"2821",6,20
"2822",9,20
"2823",12,20
"2824",9,20
"2825",3,20
"2826",1,20
"2827",1,20
"2828",3,20
"2829",5,20
"2830",4,20
"2831",2,20
"2832",1,20
"2833",9,20
"2834",4,20
"2835",11,20
"2836",1,20
"2837",2,20
"2838",3,20
"2839",14,20
"2840",1,20
"2841",5,20
"2842",1,20
"2843",10,20
"2844",6,20
"2845",9,20
"2846",12,20
"2847",2,20
"2848",16,20
"2849",7,20
"2850",15,20
"2851",4,20
"2852",4,20
"2853",7,20
"2854",1,20
"2855",4,20
"2856",10,20
"2857",13,20
"2858",2,20
"2859",2,20
"2860",16,20
"2861",2,20
"2862",9,20
"2863",12,20
"2864",14,20
"2865",6,20
"2866",2,20
"2867",4,20
"2868",8,20
"2869",19,20
"2870",11,20
"2871",15,20
"2872",9,20
"2873",11,20
"2874",10,20
"2875",3,20
"2876",10,20
"2877",12,20
"2878",15,20
"2879",17,20
"2880",4,20
"2881",1,20
"2882",5,20
"2883",2,20
"2884",2,20
"2885",8,20
"2886",4,20
"2887",10,20
"2888",9,20
"2889",10,20
"2890",8,20
"2891",17,20
"2892",1,20
"2893",2,20
"2894",4,20
"2895",10,20
"2896",2,20
"2897",12,20
"2898",13,20
"2899",6,20
"2900",4,20
"2901",2,20
"2902",6,20
"2903",1,20
"2904",7,20
"2905",9,20
"2906",15,20
"2907",9,20
"2908",11,20
"2909",6,20
"2910",2,20
"2911",11,20
"2912",9,20
"2913",8,20
"2914",10,20
"2915",8,20
"2916",12,20
"2917",3,20
"2918",7,20
"2919",12,20
"2920",3,20
"2921",1,20
"2922",9,20
"2923",5,20
"2924",5,20
"2925",4,20
"2926",9,20
"2927",12,20
"2928",2,20
"2929",4,20
"2930",17,20
"2931",3,20
"2932",7,20
"2933",7,20
"2934",6,20
"2935",1,20
"2936",5,20
"2937",7,20
"2938",15,20
"2939",2,20
"2940",12,20
"2941",1,20
"2942",2,20
"2943",2,20
"2944",6,20
"2945",1,20
"2946",5,20
"2947",9,20
"2948",2,20
"2949",18,20
"2950",5,20
"2951",5,20
"2952",9,20
"2953",10,20
"2954",5,20
"2955",6,20
"2956",5,20
"2957",2,20
"2958",11,20
"2959",2,20
"2960",12,20
"2961",2,20
"2962",1,20
"2963",15,20
"2964",15,20
"2965",2,20
"2966",4,20
"2967",10,20
"2968",5,20
"2969",10,20
"2970",3,20
"2971",6,20
"2972",8,20
"2973",11,20
"2974",4,20
"2975",11,20
"2976",7,20
"2977",10,20
"2978",8,20
"2979",7,20
"2980",3,20
"2981",12,20
"2982",2,20
"2983",3,20
"2984",1,20
"2985",1,20
"2986",2,20
"2987",6,20
"2988",4,20
"2989",4,20
"2990",12,20
"2991",16,20
"2992",11,20
"2993",6,20
"2994",5,20
"2995",11,20
"2996",10,20
"2997",1,20
"2998",2,20
"2999",9,20
"3000",6,20
"3001",10,20
"3002",4,20
"3003",10,20
"3004",5,20
"3005",5,20
"3006",1,20
"3007",5,20
"3008",8,20
"3009",3,20
"3010",2,20
"3011",8,20
"3012",1,20
"3013",8,20
"3014",4,20
"3015",10,20
"3016",9,20
"3017",7,20
"3018",11,20
"3019",15,20
"3020",9,20
"3021",5,20
"3022",6,20
"3023",13,20
"3024",18,20
"3025",10,20
"3026",3,20
"3027",14,20
"3028",17,20
"3029",3,20
"3030",3,20
"3031",19,20
"3032",4,20
"3033",8,20
"3034",16,20
"3035",9,20
"3036",14,20
"3037",9,20
"3038",5,20
"3039",5,20
"3040",4,20
"3041",6,20
"3042",4,20
"3043",5,20
"3044",4,20
"3045",8,20
"3046",12,20
"3047",1,20
"3048",1,20
"3049",13,20
"3050",11,20
"3051",15,20
"3052",2,20
"3053",3,20
"3054",5,20
"3055",10,20
"3056",1,20
"3057",9,20
"3058",3,20
"3059",9,20
"3060",1,20
"3061",12,20
"3062",6,20
"3063",13,20
"3064",7,20
"3065",1,20
"3066",1,20
"3067",3,20
"3068",5,20
"3069",3,20
"3070",3,20
"3071",15,20
"3072",6,20
"3073",6,20
"3074",5,20
"3075",10,20
"3076",4,20
"3077",5,20
"3078",15,20
"3079",4,20
"3080",2,20
"3081",6,20
"3082",1,20
"3083",9,20
"3084",4,20
"3085",1,20
"3086",8,20
"3087",14,20
"3088",11,20
"3089",4,20
"3090",4,20
"3091",1,20
"3092",7,20
"3093",14,20
"3094",18,20
"3095",6,20
"3096",3,20
"3097",3,20
"3098",3,20
"3099",7,20
"3100",10,20
"3101",13,20
"3102",8,20
"3103",10,20
"3104",7,20
"3105",15,20
"3106",13,20
"3107",1,20
"3108",2,20
"3109",13,20
"3110",2,20
"3111",6,20
"3112",1,20
"3113",10,20
"3114",14,20
"3115",10,20
"3116",8,20
"3117",1,20
"3118",7,20
"3119",1,20
"3120",2,20
"3121",1,20
"3122",1,20
"3123",11,20
"3124",12,20
"3125",7,20
"3126",8,20
"3127",4,20
"3128",11,20
"3129",4,20
"3130",15,20
"3131",8,20
"3132",15,20
"3133",3,20
"3134",17,20
"3135",8,20
"3136",2,20
"3137",3,20
"3138",15,20
"3139",11,20
"3140",5,20
"3141",12,20
"3142",3,20
"3143",11,20
"3144",11,20
"3145",12,20
"3146",2,20
"3147",5,20
"3148",10,20
"3149",11,20
"3150",16,20
"3151",5,20
"3152",8,20
"3153",8,20
"3154",5,20
"3155",8,20
"3156",11,20
"3157",2,20
"3158",5,20
"3159",3,20
"3160",8,20
"3161",1,20
"3162",1,20
"3163",3,20
"3164",8,20
"3165",9,20
"3166",7,20
"3167",4,20
"3168",12,20
"3169",4,20
"3170",6,20
"3171",12,20
"3172",1,20
"3173",2,20
"3174",3,20
"3175",5,20
"3176",17,20
"3177",11,20
"3178",11,20
"3179",1,20
"3180",1,20
"3181",12,20
"3182",9,20
"3183",6,20
"3184",1,20
"3185",4,20
"3186",2,20
"3187",4,20
"3188",4,20
"3189",4,20
"3190",1,20
"3191",18,20
"3192",19,20
"3193",3,20
"3194",9,20
"3195",11,20
"3196",1,20
"3197",2,20
"3198",2,20
"3199",17,20
"3200",7,20
"3201",11,20
"3202",6,20
"3203",2,20
"3204",4,20
"3205",1,20
"3206",10,20
"3207",2,20
"3208",3,20
"3209",2,20
"3210",8,20
"3211",5,20
"3212",6,20
"3213",3,20
"3214",9,20
"3215",12,20
"3216",6,20
"3217",11,20
"3218",7,20
"3219",8,20
"3220",7,20
"3221",2,20
"3222",2,20
"3223",8,20
"3224",12,20
"3225",4,20
"3226",11,20
"3227",2,20
"3228",1,20
"3229",6,20
"3230",1,20
"3231",13,20
"3232",1,20
"3233",14,20
"3234",2,20
"3235",15,20
"3236",16,20
"3237",6,20
"3238",4,20
"3239",19,20
"3240",4,20
"3241",1,20
"3242",1,20
"3243",4,20
"3244",9,20
"3245",7,20
"3246",6,20
"3247",10,20
"3248",14,20
"3249",5,20
"3250",5,20
"3251",5,20
"3252",9,20
"3253",4,20
"3254",1,20
"3255",2,20
"3256",2,20
"3257",15,20
"3258",2,20
"3259",14,20
"3260",18,20
"3261",1,20
"3262",7,20
"3263",16,20
"3264",2,20
"3265",8,20
"3266",6,20
"3267",1,20
"3268",1,20
"3269",10,20
"3270",6,20
"3271",3,20
"3272",8,20
"3273",17,20
"3274",3,20
"3275",4,20
"3276",12,20
"3277",6,20
"3278",8,20
"3279",4,20
"3280",4,20
"3281",3,20
"3282",17,20
"3283",1,20
"3284",7,20
"3285",4,20
"3286",1,20
"3287",1,20
"3288",1,20
"3289",16,20
"3290",3,20
"3291",5,20
"3292",1,20
"3293",11,20
"3294",10,20
"3295",1,20
"3296",15,20
"3297",7,20
"3298",3,20
"3299",3,20
"3300",13,20
"3301",2,20
"3302",8,20
"3303",17,20
"3304",14,20
"3305",3,20
"3306",9,20
"3307",9,20
"3308",1,20
"3309",2,20
"3310",6,20
"3311",1,20
"3312",15,20
"3313",2,20
"3314",8,20
"3315",8,20
"3316",5,20
"3317",2,20
"3318",14,20
"3319",15,20
"3320",4,20
"3321",6,20
"3322",3,20
"3323",2,20
"3324",12,20
"3325",1,20
"3326",2,20
"3327",13,20
"3328",11,20
"3329",8,20
"3330",4,20
"3331",1,20
"3332",9,20
"3333",2,20
"3334",6,20
"3335",11,20
"3336",12,20
"3337",3,20
"3338",3,20
"3339",5,20
"3340",17,20
"3341",10,20
"3342",9,20
"3343",2,20
"3344",6,20
"3345",5,20
"3346",1,20
"3347",6,20
"3348",7,20
"3349",16,20
"3350",14,20
"3351",13,20
"3352",2,20
"3353",1,20
"3354",14,20
"3355",4,20
"3356",1,20
"3357",8,20
"3358",4,20
"3359",11,20
"3360",2,20
"3361",6,20
"3362",8,20
"3363",4,20
"3364",3,20
"3365",6,20
"3366",2,20
"3367",8,20
"3368",6,20
"3369",1,20
"3370",3,20
"3371",9,20
"3372",3,20
"3373",9,20
"3374",2,20
"3375",1,20
"3376",9,20
"3377",5,20
"3378",1,20
"3379",8,20
"3380",10,20
"3381",5,20
"3382",6,20
"3383",2,20
"3384",6,20
"3385",13,20
"3386",2,20
"3387",12,20
"3388",12,20
"3389",14,20
"3390",7,20
"3391",10,20
"3392",3,20
"3393",7,20
"3394",11,20
"3395",3,20
"3396",4,20
"3397",13,20
"3398",2,20
"3399",13,20
"3400",5,20
"3401",4,20
"3402",1,20
"3403",8,20
"3404",4,20
"3405",6,20
"3406",5,20
"3407",8,20
"3408",3,20
"3409",6,20
"3410",11,20
"3411",6,20
"3412",10,20
"3413",14,20
"3414",1,20
"3415",4,20
"3416",7,20
"3417",14,20
"3418",1,20
"3419",9,20
"3420",4,20
"3421",1,20
"3422",4,20
"3423",4,20
"3424",4,20
"3425",1,20
"3426",4,20
"3427",12,20
"3428",12,20
"3429",8,20
"3430",5,20
"3431",12,20
"3432",13,20
"3433",12,20
"3434",2,20
"3435",11,20
"3436",9,20
"3437",13,20
"3438",6,20
"3439",4,20
"3440",15,20
"3441",19,20
"3442",7,20
"3443",11,20
"3444",8,20
"3445",1,20
"3446",12,20
"3447",2,20
"3448",2,20
"3449",7,20
"3450",17,20
"3451",11,20
"3452",1,20
"3453",3,20
"3454",1,20
"3455",7,20
"3456",6,20
"3457",5,20
"3458",1,20
"3459",2,20
"3460",2,20
"3461",3,20
"3462",8,20
"3463",9,20
"3464",8,20
"3465",3,20
"3466",8,20
"3467",5,20
"3468",6,20
"3469",4,20
"3470",2,20
"3471",8,20
"3472",1,20
"3473",8,20
"3474",5,20
"3475",4,20
"3476",16,20
"3477",5,20
"3478",3,20
"3479",13,20
"3480",12,20
"3481",5,20
"3482",7,20
"3483",5,20
"3484",2,20
"3485",14,20
"3486",14,20
"3487",9,20
"3488",3,20
"3489",10,20
"3490",13,20
"3491",2,20
"3492",4,20
"3493",1,20
"3494",8,20
"3495",6,20
"3496",7,20
"3497",8,20
"3498",12,20
"3499",5,20
"3500",1,20
"3501",1,20
"3502",1,20
"3503",7,20
"3504",13,20
"3505",6,20
"3506",1,20
"3507",3,20
"3508",4,20
"3509",14,20
"3510",13,20
"3511",10,20
"3512",1,20
"3513",2,20
"3514",6,20
"3515",2,20
"3516",2,20
"3517",1,20
"3518",18,20
"3519",14,20
"3520",2,20
"3521",2,20
"3522",3,20
"3523",13,20
"3524",1,20
"3525",8,20
"3526",12,20
"3527",10,20
"3528",8,20
"3529",1,20
"3530",13,20
"3531",8,20
"3532",15,20
"3533",7,20
"3534",5,20
"3535",6,20
"3536",2,20
"3537",2,20
"3538",8,20
"3539",7,20
"3540",13,20
"3541",17,20
"3542",2,20
"3543",11,20
"3544",2,20
"3545",11,20
"3546",7,20
"3547",8,20
"3548",6,20
"3549",3,20
"3550",9,20
"3551",2,20
"3552",12,20
"3553",3,20
"3554",10,20
"3555",10,20
"3556",5,20
"3557",14,20
"3558",5,20
"3559",7,20
"3560",16,20
"3561",1,20
"3562",7,20
"3563",12,20
"3564",2,20
"3565",5,20
"3566",6,20
"3567",13,20
"3568",3,20
"3569",6,20
"3570",1,20
"3571",6,20
"3572",9,20
"3573",6,20
"3574",6,20
"3575",4,20
"3576",13,20
"3577",12,20
"3578",3,20
"3579",2,20
"3580",11,20
"3581",3,20
"3582",6,20
"3583",15,20
"3584",6,20
"3585",9,20
"3586",6,20
"3587",1,20
"3588",1,20
"3589",2,20
"3590",12,20
"3591",7,20
"3592",2,20
"3593",1,20
"3594",9,20
"3595",5,20
"3596",3,20
"3597",3,20
"3598",5,20
"3599",10,20
"3600",13,20
"3601",11,20
"3602",8,20
"3603",11,20
"3604",10,20
"3605",5,20
"3606",1,20
"3607",1,20
"3608",17,20
"3609",2,20
"3610",6,20
"3611",17,20
"3612",5,20
"3613",11,20
"3614",1,20
"3615",11,20
"3616",14,20
"3617",3,20
"3618",9,20
"3619",9,20
"3620",2,20
