"","d","sent_n"
"1873",1,20
"1874",1,20
"1875",4,20
"1876",11,20
"1877",1,20
"1878",1,20
"1879",1,20
"1880",1,20
"1881",2,20
"1882",2,20
"1883",2,20
"1884",1,20
"1885",3,20
"1886",2,20
"1887",2,20
"1888",1,20
"1889",1,20
"1890",1,20
"1891",1,20
"1892",2,20
"1893",3,20
"1894",5,20
"1895",6,20
"1896",4,20
"1897",1,20
"1898",1,20
"1899",1,20
"1900",1,20
"1901",4,20
"1902",6,20
"1903",1,20
"1904",1,20
"1905",1,20
"1906",1,20
"1907",1,20
"1908",1,20
"1909",3,20
"1910",2,20
"1911",1,20
"1912",1,20
"1913",2,20
"1914",1,20
"1915",1,20
"1916",1,20
"1917",1,20
"1918",1,20
"1919",1,20
"1920",1,20
"1921",5,20
"1922",1,20
"1923",1,20
"1924",1,20
"1925",1,20
"1926",7,20
"1927",6,20
"1928",2,20
"1929",1,20
"1930",6,20
"1931",1,20
"1932",1,20
"1933",2,20
"1934",3,20
"1935",4,20
"1936",1,20
"1937",1,20
"1938",1,20
"1939",2,20
"1940",2,20
"1941",10,20
"1942",5,20
"1943",1,20
"1944",1,20
"1945",1,20
"1946",1,20
"1947",2,20
"1948",1,20
"1949",1,20
"1950",2,20
"1951",4,20
"1952",1,20
"1953",11,20
"1954",10,20
"1955",16,20
"1956",1,20
"1957",2,20
"1958",1,20
"1959",1,20
"1960",1,20
"1961",1,20
"1962",6,20
"1963",2,20
"1964",1,20
"1965",1,20
"1966",1,20
"1967",2,20
"1968",1,20
"1969",1,20
"1970",5,20
"1971",7,20
"1972",1,20
"1973",3,20
"1974",2,20
"1975",7,20
"1976",1,20
"1977",2,20
"1978",1,20
"1979",2,20
"1980",3,20
"1981",4,20
"1982",1,20
"1983",1,20
"1984",5,20
"1985",1,20
"1986",1,20
"1987",1,20
"1988",4,20
"1989",15,20
"1990",1,20
"1991",2,20
"1992",1,20
"1993",1,20
"1994",1,20
"1995",1,20
"1996",1,20
"1997",1,20
"1998",1,20
"1999",5,20
"2000",2,20
"2001",1,20
"2002",1,20
"2003",14,20
"2004",1,20
"2005",1,20
"2006",1,20
"2007",5,20
"2008",2,20
"2009",1,20
"2010",1,20
"2011",8,20
"2012",4,20
"2013",5,20
"2014",2,20
"2015",4,20
"2016",6,20
"2017",2,20
"2018",1,20
"2019",1,20
"2020",1,20
"2021",6,20
"2022",1,20
"2023",2,20
"2024",1,20
"2025",1,20
"2026",1,20
"2027",1,20
"2028",2,20
"2029",1,20
"2030",4,20
"2031",1,20
"2032",3,20
"2033",1,20
"2034",12,20
"2035",5,20
"2036",2,20
"2037",1,20
"2038",1,20
"2039",3,20
"2040",1,20
"2041",1,20
"2042",3,20
"2043",1,20
"2044",6,20
"2045",7,20
"2046",1,20
"2047",4,20
"2048",2,20
"2049",4,20
"2050",5,20
"2051",1,20
"2052",2,20
"2053",3,20
"2054",1,20
"2055",1,20
"2056",6,20
"2057",2,20
"2058",4,20
"2059",3,20
"2060",1,20
"2061",3,20
"2062",4,20
"2063",1,20
"2064",1,20
"2065",1,20
"2066",2,20
"2067",8,20
"2068",7,20
"2069",2,20
"2070",7,20
"2071",3,20
"2072",12,20
"2073",1,20
"2074",8,20
"2075",1,20
"2076",6,20
"2077",10,20
"2078",1,20
"2079",3,20
"2080",6,20
"2081",1,20
"2082",1,20
"2083",1,20
"2084",2,20
"2085",1,20
"2086",1,20
"2087",10,20
"2088",1,20
"2089",2,20
"2090",9,20
"2091",1,20
"2092",1,20
"2093",1,20
"2094",3,20
"2095",2,20
"2096",2,20
"2097",9,20
"2098",1,20
"2099",2,20
"2100",1,20
"2101",13,20
"2102",1,20
"2103",1,20
"2104",1,20
"2105",11,20
"2106",3,20
"2107",1,20
"2108",7,20
"2109",6,20
"2110",3,20
"2111",1,20
"2112",1,20
"2113",2,20
"2114",2,20
"2115",1,20
"2116",8,20
"2117",1,20
"2118",11,20
"2119",1,20
"2120",1,20
"2121",1,20
"2122",2,20
"2123",4,20
"2124",1,20
"2125",2,20
"2126",1,20
"2127",3,20
"2128",5,20
"2129",5,20
"2130",10,20
"2131",5,20
"2132",5,20
"2133",5,20
"2134",1,20
"2135",1,20
"2136",1,20
"2137",3,20
"2138",10,20
"2139",8,20
"2140",2,20
"2141",9,20
"2142",1,20
"2143",1,20
"2144",1,20
"2145",1,20
"2146",7,20
"2147",11,20
"2148",3,20
"2149",1,20
"2150",1,20
"2151",1,20
"2152",8,20
"2153",1,20
"2154",1,20
"2155",1,20
"2156",1,20
"2157",1,20
"2158",4,20
"2159",1,20
"2160",4,20
"2161",1,20
"2162",2,20
"2163",12,20
"2164",1,20
"2165",7,20
"2166",5,20
"2167",1,20
"2168",1,20
"2169",13,20
"2170",1,20
"2171",1,20
"2172",8,20
"2173",5,20
"2174",2,20
"2175",3,20
"2176",1,20
"2177",3,20
"2178",1,20
"2179",6,20
"2180",1,20
"2181",7,20
"2182",2,20
"2183",1,20
"2184",1,20
"2185",2,20
"2186",1,20
"2187",4,20
"2188",2,20
"2189",1,20
"2190",2,20
"2191",4,20
"2192",2,20
"2193",3,20
"2194",7,20
"2195",2,20
"2196",7,20
"2197",4,20
"2198",10,20
"2199",2,20
"2200",4,20
"2201",4,20
"2202",1,20
"2203",1,20
"2204",4,20
"2205",10,20
"2206",7,20
"2207",4,20
"2208",1,20
"2209",1,20
"2210",2,20
"2211",7,20
"2212",1,20
"2213",1,20
"2214",5,20
"2215",1,20
"2216",1,20
"2217",1,20
"2218",4,20
"2219",1,20
"2220",1,20
"2221",1,20
"2222",6,20
"2223",1,20
"2224",16,20
"2225",1,20
"2226",13,20
"2227",1,20
"2228",1,20
"2229",1,20
"2230",1,20
"2231",3,20
"2232",5,20
"2233",1,20
"2234",2,20
"2235",1,20
"2236",1,20
"2237",1,20
"2238",1,20
"2239",9,20
"2240",1,20
"2241",5,20
"2242",1,20
"2243",7,20
"2244",1,20
"2245",2,20
"2246",11,20
"2247",4,20
"2248",3,20
"2249",15,20
"2250",1,20
"2251",1,20
"2252",1,20
"2253",1,20
"2254",2,20
"2255",9,20
"2256",4,20
"2257",1,20
"2258",2,20
"2259",1,20
"2260",2,20
"2261",1,20
"2262",2,20
"2263",1,20
"2264",4,20
"2265",2,20
"2266",8,20
"2267",1,20
"2268",2,20
"2269",4,20
"2270",1,20
"2271",5,20
"2272",1,20
"2273",1,20
"2274",1,20
"2275",7,20
"2276",1,20
"2277",6,20
"2278",10,20
"2279",1,20
"2280",1,20
"2281",2,20
"2282",3,20
"2283",8,20
"2284",1,20
"2285",1,20
"2286",9,20
"2287",7,20
"2288",17,20
"2289",2,20
"2290",10,20
"2291",1,20
"2292",1,20
"2293",1,20
"2294",2,20
"2295",1,20
"2296",1,20
"2297",1,20
"2298",1,20
"2299",1,20
"2300",2,20
"2301",7,20
"2302",3,20
"2303",7,20
"2304",1,20
"2305",1,20
"2306",1,20
"2307",1,20
"2308",3,20
"2309",1,20
"2310",1,20
"2311",7,20
"2312",9,20
"2313",2,20
"2314",1,20
"2315",1,20
"2316",1,20
"2317",1,20
"2318",7,20
"2319",2,20
"2320",1,20
"2321",1,20
"2322",1,20
"2323",2,20
"2324",1,20
"2325",1,20
"2326",1,20
"2327",5,20
"2328",1,20
"2329",1,20
"2330",1,20
"2331",2,20
"2332",2,20
"2333",12,20
"2334",8,20
"2335",3,20
"2336",1,20
"2337",2,20
"2338",7,20
"2339",1,20
"2340",8,20
"2341",2,20
"2342",7,20
"2343",1,20
"2344",6,20
"2345",8,20
"2346",9,20
"2347",1,20
"2348",7,20
"2349",4,20
"2350",3,20
"2351",2,20
"2352",1,20
"2353",1,20
"2354",1,20
"2355",5,20
"2356",1,20
"2357",1,20
"2358",5,20
"2359",1,20
"2360",1,20
"2361",5,20
"2362",2,20
"2363",1,20
"2364",6,20
"2365",1,20
"2366",1,20
"2367",5,20
"2368",4,20
"2369",1,20
"2370",1,20
"2371",1,20
"2372",3,20
"2373",1,20
"2374",1,20
"2375",3,20
"2376",1,20
"2377",1,20
"2378",3,20
"2379",1,20
"2380",1,20
"2381",1,20
"2382",1,20
"2383",1,20
"2384",1,20
"2385",1,20
"2386",2,20
"2387",1,20
"2388",1,20
"2389",1,20
"2390",1,20
"2391",1,20
"2392",1,20
"2393",1,20
"2394",5,20
"2395",1,20
"2396",1,20
"2397",1,20
"2398",2,20
"2399",1,20
"2400",2,20
"2401",1,20
"2402",1,20
"2403",1,20
"2404",4,20
"2405",1,20
"2406",1,20
"2407",5,20
"2408",8,20
"2409",1,20
"2410",1,20
"2411",1,20
"2412",1,20
"2413",1,20
"2414",11,20
"2415",1,20
"2416",3,20
"2417",4,20
"2418",1,20
"2419",1,20
"2420",2,20
"2421",1,20
"2422",10,20
"2423",1,20
"2424",2,20
"2425",3,20
"2426",9,20
"2427",1,20
"2428",1,20
"2429",4,20
"2430",2,20
"2431",1,20
"2432",1,20
"2433",1,20
"2434",1,20
"2435",1,20
"2436",1,20
"2437",1,20
"2438",1,20
"2439",7,20
"2440",8,20
"2441",1,20
"2442",1,20
"2443",11,20
"2444",2,20
"2445",2,20
"2446",2,20
"2447",4,20
"2448",1,20
"2449",1,20
"2450",1,20
"2451",1,20
"2452",1,20
"2453",2,20
"2454",1,20
"2455",1,20
"2456",1,20
"2457",8,20
"2458",3,20
"2459",1,20
"2460",5,20
"2461",6,20
"2462",1,20
"2463",1,20
"2464",12,20
"2465",1,20
"2466",5,20
"2467",1,20
"2468",2,20
"2469",2,20
"2470",2,20
"2471",2,20
"2472",2,20
"2473",8,20
"2474",6,20
"2475",1,20
"2476",1,20
"2477",2,20
"2478",1,20
"2479",5,20
"2480",1,20
"2481",1,20
"2482",3,20
"2483",9,20
"2484",12,20
"2485",2,20
"2486",1,20
"2487",4,20
"2488",16,20
"2489",3,20
"2490",1,20
"2491",17,20
"2492",1,20
"2493",6,20
"2494",1,20
"2495",1,20
"2496",2,20
"2497",6,20
"2498",5,20
"2499",3,20
"2500",12,20
"2501",1,20
"2502",12,20
"2503",1,20
"2504",1,20
"2505",3,20
"2506",1,20
"2507",1,20
"2508",1,20
"2509",17,20
"2510",2,20
"2511",2,20
"2512",4,20
"2513",1,20
"2514",1,20
"2515",1,20
"2516",3,20
"2517",5,20
"2518",7,20
"2519",1,20
"2520",10,20
"2521",7,20
"2522",3,20
"2523",2,20
"2524",3,20
"2525",1,20
"2526",4,20
"2527",4,20
"2528",2,20
"2529",1,20
"2530",3,20
"2531",3,20
"2532",7,20
"2533",3,20
"2534",1,20
"2535",1,20
"2536",3,20
"2537",1,20
"2538",2,20
"2539",1,20
"2540",12,20
"2541",1,20
"2542",2,20
"2543",1,20
"2544",1,20
"2545",1,20
"2546",4,20
"2547",4,20
"2548",2,20
"2549",2,20
"2550",1,20
"2551",15,20
"2552",14,20
"2553",1,20
"2554",1,20
"2555",5,20
"2556",1,20
"2557",4,20
"2558",1,20
"2559",11,20
"2560",3,20
"2561",1,20
"2562",1,20
"2563",6,20
"2564",3,20
"2565",1,20
"2566",1,20
"2567",1,20
"2568",1,20
"2569",1,20
"2570",2,20
"2571",3,20
"2572",1,20
"2573",1,20
"2574",1,20
"2575",3,20
"2576",3,20
"2577",2,20
"2578",2,20
"2579",11,20
"2580",1,20
"2581",1,20
"2582",5,20
"2583",3,20
"2584",1,20
"2585",1,20
"2586",1,20
"2587",1,20
"2588",6,20
"2589",2,20
"2590",6,20
"2591",3,20
"2592",1,20
"2593",1,20
"2594",1,20
"2595",1,20
"2596",1,20
"2597",5,20
"2598",3,20
"2599",2,20
"2600",1,20
"2601",1,20
"2602",1,20
"2603",1,20
"2604",3,20
"2605",1,20
"2606",1,20
"2607",2,20
"2608",4,20
"2609",1,20
"2610",2,20
"2611",3,20
"2612",7,20
"2613",3,20
"2614",1,20
"2615",1,20
"2616",1,20
"2617",3,20
"2618",1,20
"2619",1,20
"2620",4,20
"2621",2,20
"2622",2,20
"2623",10,20
"2624",3,20
"2625",1,20
"2626",1,20
"2627",1,20
"2628",2,20
"2629",1,20
"2630",1,20
"2631",1,20
"2632",1,20
"2633",1,20
"2634",2,20
"2635",1,20
"2636",1,20
"2637",1,20
"2638",1,20
"2639",2,20
"2640",1,20
"2641",4,20
"2642",5,20
"2643",11,20
"2644",2,20
"2645",1,20
"2646",1,20
"2647",1,20
"2648",3,20
"2649",1,20
"2650",4,20
"2651",2,20
"2652",1,20
"2653",1,20
"2654",1,20
"2655",1,20
"2656",1,20
"2657",3,20
"2658",3,20
"2659",1,20
"2660",1,20
"2661",16,20
"2662",1,20
"2663",2,20
"2664",3,20
"2665",1,20
"2666",2,20
"2667",1,20
"2668",7,20
"2669",9,20
"2670",4,20
"2671",4,20
"2672",13,20
"2673",1,20
"2674",1,20
"2675",11,20
"2676",3,20
"2677",1,20
"2678",4,20
"2679",10,20
"2680",1,20
"2681",4,20
"2682",1,20
"2683",1,20
"2684",7,20
"2685",1,20
"2686",1,20
"2687",1,20
"2688",10,20
"2689",1,20
"2690",1,20
"2691",1,20
"2692",1,20
"2693",1,20
"2694",2,20
"2695",1,20
"2696",5,20
"2697",1,20
"2698",6,20
"2699",1,20
"2700",3,20
"2701",1,20
"2702",1,20
"2703",1,20
"2704",1,20
"2705",1,20
"2706",2,20
"2707",1,20
"2708",6,20
"2709",2,20
"2710",8,20
"2711",1,20
"2712",2,20
"2713",1,20
"2714",3,20
"2715",1,20
"2716",1,20
"2717",3,20
"2718",8,20
"2719",2,20
"2720",1,20
"2721",1,20
"2722",1,20
"2723",1,20
"2724",3,20
"2725",2,20
"2726",1,20
"2727",6,20
"2728",1,20
"2729",1,20
"2730",1,20
"2731",2,20
"2732",4,20
"2733",1,20
"2734",1,20
"2735",1,20
"2736",1,20
"2737",1,20
"2738",2,20
"2739",8,20
"2740",12,20
"2741",8,20
"2742",1,20
"2743",2,20
"2744",1,20
"2745",1,20
"2746",2,20
"2747",2,20
"2748",2,20
"2749",2,20
"2750",1,20
"2751",1,20
"2752",18,20
"2753",2,20
"2754",3,20
"2755",1,20
"2756",9,20
"2757",1,20
"2758",1,20
"2759",2,20
"2760",5,20
"2761",17,20
"2762",8,20
"2763",4,20
"2764",10,20
"2765",4,20
"2766",1,20
"2767",14,20
"2768",1,20
"2769",1,20
"2770",1,20
"2771",2,20
"2772",3,20
"2773",3,20
"2774",17,20
"2775",18,20
"2776",1,20
"2777",1,20
"2778",1,20
"2779",1,20
"2780",5,20
"2781",1,20
"2782",3,20
"2783",6,20
"2784",2,20
"2785",1,20
"2786",2,20
"2787",1,20
"2788",2,20
"2789",3,20
"2790",1,20
"2791",1,20
"2792",1,20
"2793",6,20
"2794",1,20
"2795",1,20
"2796",1,20
"2797",4,20
"2798",2,20
"2799",1,20
"2800",4,20
"2801",1,20
"2802",1,20
"2803",2,20
"2804",13,20
"2805",1,20
"2806",1,20
"2807",5,20
"2808",1,20
"2809",1,20
"2810",1,20
"2811",1,20
"2812",1,20
"2813",2,20
"2814",2,20
"2815",1,20
"2816",1,20
"2817",7,20
"2818",2,20
"2819",2,20
"2820",1,20
"2821",1,20
"2822",3,20
"2823",5,20
"2824",3,20
"2825",1,20
"2826",1,20
"2827",1,20
"2828",1,20
"2829",1,20
"2830",1,20
"2831",1,20
"2832",1,20
"2833",3,20
"2834",1,20
"2835",5,20
"2836",1,20
"2837",1,20
"2838",1,20
"2839",7,20
"2840",1,20
"2841",1,20
"2842",1,20
"2843",4,20
"2844",1,20
"2845",3,20
"2846",5,20
"2847",1,20
"2848",11,20
"2849",2,20
"2850",9,20
"2851",1,20
"2852",1,20
"2853",2,20
"2854",1,20
"2855",1,20
"2856",3,20
"2857",6,20
"2858",1,20
"2859",1,20
"2860",11,20
"2861",1,20
"2862",3,20
"2863",6,20
"2864",8,20
"2865",2,20
"2866",1,20
"2867",1,20
"2868",2,20
"2869",17,20
"2870",4,20
"2871",9,20
"2872",3,20
"2873",4,20
"2874",4,20
"2875",1,20
"2876",3,20
"2877",5,20
"2878",10,20
"2879",12,20
"2880",1,20
"2881",1,20
"2882",1,20
"2883",1,20
"2884",1,20
"2885",2,20
"2886",1,20
"2887",4,20
"2888",3,20
"2889",3,20
"2890",2,20
"2891",14,20
"2892",1,20
"2893",1,20
"2894",1,20
"2895",3,20
"2896",1,20
"2897",5,20
"2898",7,20
"2899",1,20
"2900",1,20
"2901",1,20
"2902",1,20
"2903",1,20
"2904",2,20
"2905",3,20
"2906",10,20
"2907",3,20
"2908",4,20
"2909",1,20
"2910",1,20
"2911",4,20
"2912",3,20
"2913",2,20
"2914",4,20
"2915",2,20
"2916",5,20
"2917",1,20
"2918",2,20
"2919",6,20
"2920",1,20
"2921",1,20
"2922",3,20
"2923",1,20
"2924",1,20
"2925",1,20
"2926",3,20
"2927",6,20
"2928",1,20
"2929",1,20
"2930",13,20
"2931",1,20
"2932",2,20
"2933",2,20
"2934",1,20
"2935",1,20
"2936",1,20
"2937",2,20
"2938",9,20
"2939",1,20
"2940",5,20
"2941",1,20
"2942",1,20
"2943",1,20
"2944",1,20
"2945",1,20
"2946",1,20
"2947",3,20
"2948",1,20
"2949",15,20
"2950",1,20
"2951",1,20
"2952",3,20
"2953",3,20
"2954",1,20
"2955",2,20
"2956",1,20
"2957",1,20
"2958",4,20
"2959",1,20
"2960",5,20
"2961",1,20
"2962",1,20
"2963",9,20
"2964",9,20
"2965",1,20
"2966",1,20
"2967",3,20
"2968",1,20
"2969",4,20
"2970",1,20
"2971",1,20
"2972",2,20
"2973",4,20
"2974",1,20
"2975",4,20
"2976",2,20
"2977",4,20
"2978",2,20
"2979",2,20
"2980",1,20
"2981",6,20
"2982",1,20
"2983",1,20
"2984",1,20
"2985",1,20
"2986",1,20
"2987",1,20
"2988",1,20
"2989",1,20
"2990",6,20
"2991",11,20
"2992",4,20
"2993",1,20
"2994",1,20
"2995",4,20
"2996",3,20
"2997",1,20
"2998",1,20
"2999",3,20
"3000",1,20
"3001",4,20
"3002",1,20
"3003",4,20
"3004",1,20
"3005",1,20
"3006",1,20
"3007",1,20
"3008",2,20
"3009",1,20
"3010",1,20
"3011",2,20
"3012",1,20
"3013",2,20
"3014",1,20
"3015",4,20
"3016",3,20
"3017",2,20
"3018",5,20
"3019",9,20
"3020",3,20
"3021",1,20
"3022",2,20
"3023",7,20
"3024",15,20
"3025",3,20
"3026",1,20
"3027",8,20
"3028",13,20
"3029",1,20
"3030",1,20
"3031",18,20
"3032",1,20
"3033",2,20
"3034",12,20
"3035",3,20
"3036",8,20
"3037",2,20
"3038",1,20
"3039",1,20
"3040",1,20
"3041",2,20
"3042",1,20
"3043",1,20
"3044",1,20
"3045",2,20
"3046",5,20
"3047",1,20
"3048",1,20
"3049",6,20
"3050",4,20
"3051",9,20
"3052",1,20
"3053",1,20
"3054",1,20
"3055",3,20
"3056",1,20
"3057",3,20
"3058",1,20
"3059",3,20
"3060",1,20
"3061",5,20
"3062",1,20
"3063",7,20
"3064",2,20
"3065",1,20
"3066",1,20
"3067",1,20
"3068",1,20
"3069",1,20
"3070",1,20
"3071",9,20
"3072",2,20
"3073",1,20
"3074",1,20
"3075",3,20
"3076",1,20
"3077",1,20
"3078",9,20
"3079",1,20
"3080",1,20
"3081",1,20
"3082",1,20
"3083",3,20
"3084",1,20
"3085",1,20
"3086",2,20
"3087",7,20
"3088",4,20
"3089",1,20
"3090",1,20
"3091",1,20
"3092",2,20
"3093",7,20
"3094",15,20
"3095",2,20
"3096",1,20
"3097",1,20
"3098",1,20
"3099",2,20
"3100",4,20
"3101",7,20
"3102",2,20
"3103",3,20
"3104",2,20
"3105",9,20
"3106",6,20
"3107",1,20
"3108",1,20
"3109",6,20
"3110",1,20
"3111",1,20
"3112",1,20
"3113",3,20
"3114",7,20
"3115",3,20
"3116",2,20
"3117",1,20
"3118",2,20
"3119",1,20
"3120",1,20
"3121",1,20
"3122",1,20
"3123",4,20
"3124",5,20
"3125",2,20
"3126",2,20
"3127",1,20
"3128",4,20
"3129",1,20
"3130",10,20
"3131",2,20
"3132",10,20
"3133",1,20
"3134",14,20
"3135",2,20
"3136",1,20
"3137",1,20
"3138",9,20
"3139",4,20
"3140",1,20
"3141",6,20
"3142",1,20
"3143",4,20
"3144",4,20
"3145",6,20
"3146",1,20
"3147",1,20
"3148",3,20
"3149",4,20
"3150",10,20
"3151",1,20
"3152",2,20
"3153",2,20
"3154",1,20
"3155",2,20
"3156",4,20
"3157",1,20
"3158",1,20
"3159",1,20
"3160",2,20
"3161",1,20
"3162",1,20
"3163",1,20
"3164",2,20
"3165",3,20
"3166",2,20
"3167",1,20
"3168",6,20
"3169",1,20
"3170",2,20
"3171",6,20
"3172",1,20
"3173",1,20
"3174",1,20
"3175",1,20
"3176",14,20
"3177",5,20
"3178",4,20
"3179",1,20
"3180",1,20
"3181",6,20
"3182",3,20
"3183",1,20
"3184",1,20
"3185",1,20
"3186",1,20
"3187",1,20
"3188",1,20
"3189",1,20
"3190",1,20
"3191",15,20
"3192",18,20
"3193",1,20
"3194",3,20
"3195",4,20
"3196",1,20
"3197",1,20
"3198",1,20
"3199",14,20
"3200",2,20
"3201",5,20
"3202",2,20
"3203",1,20
"3204",1,20
"3205",1,20
"3206",3,20
"3207",1,20
"3208",1,20
"3209",1,20
"3210",2,20
"3211",1,20
"3212",2,20
"3213",1,20
"3214",3,20
"3215",5,20
"3216",2,20
"3217",4,20
"3218",2,20
"3219",2,20
"3220",2,20
"3221",1,20
"3222",1,20
"3223",2,20
"3224",6,20
"3225",1,20
"3226",4,20
"3227",1,20
"3228",1,20
"3229",2,20
"3230",1,20
"3231",6,20
"3232",1,20
"3233",8,20
"3234",1,20
"3235",10,20
"3236",11,20
"3237",2,20
"3238",1,20
"3239",19,20
"3240",1,20
"3241",1,20
"3242",1,20
"3243",1,20
"3244",3,20
"3245",2,20
"3246",2,20
"3247",3,20
"3248",8,20
"3249",1,20
"3250",1,20
"3251",1,20
"3252",3,20
"3253",1,20
"3254",1,20
"3255",1,20
"3256",1,20
"3257",10,20
"3258",1,20
"3259",7,20
"3260",16,20
"3261",1,20
"3262",2,20
"3263",11,20
"3264",1,20
"3265",2,20
"3266",2,20
"3267",1,20
"3268",1,20
"3269",3,20
"3270",1,20
"3271",1,20
"3272",2,20
"3273",13,20
"3274",1,20
"3275",1,20
"3276",5,20
"3277",1,20
"3278",2,20
"3279",1,20
"3280",1,20
"3281",1,20
"3282",13,20
"3283",1,20
"3284",2,20
"3285",1,20
"3286",1,20
"3287",1,20
"3288",1,20
"3289",10,20
"3290",1,20
"3291",1,20
"3292",1,20
"3293",4,20
"3294",4,20
"3295",1,20
"3296",9,20
"3297",2,20
"3298",1,20
"3299",1,20
"3300",7,20
"3301",1,20
"3302",2,20
"3303",13,20
"3304",7,20
"3305",1,20
"3306",3,20
"3307",3,20
"3308",1,20
"3309",1,20
"3310",2,20
"3311",1,20
"3312",10,20
"3313",1,20
"3314",2,20
"3315",2,20
"3316",1,20
"3317",1,20
"3318",8,20
"3319",9,20
"3320",1,20
"3321",2,20
"3322",1,20
"3323",1,20
"3324",6,20
"3325",1,20
"3326",1,20
"3327",6,20
"3328",4,20
"3329",2,20
"3330",1,20
"3331",1,20
"3332",3,20
"3333",1,20
"3334",2,20
"3335",4,20
"3336",6,20
"3337",1,20
"3338",1,20
"3339",1,20
"3340",13,20
"3341",3,20
"3342",3,20
"3343",1,20
"3344",1,20
"3345",1,20
"3346",1,20
"3347",1,20
"3348",2,20
"3349",11,20
"3350",8,20
"3351",6,20
"3352",1,20
"3353",1,20
"3354",8,20
"3355",1,20
"3356",1,20
"3357",2,20
"3358",1,20
"3359",4,20
"3360",1,20
"3361",2,20
"3362",2,20
"3363",1,20
"3364",1,20
"3365",1,20
"3366",1,20
"3367",2,20
"3368",1,20
"3369",1,20
"3370",1,20
"3371",3,20
"3372",1,20
"3373",3,20
"3374",1,20
"3375",1,20
"3376",3,20
"3377",1,20
"3378",1,20
"3379",2,20
"3380",4,20
"3381",1,20
"3382",2,20
"3383",1,20
"3384",1,20
"3385",7,20
"3386",1,20
"3387",5,20
"3388",5,20
"3389",7,20
"3390",2,20
"3391",4,20
"3392",1,20
"3393",2,20
"3394",4,20
"3395",1,20
"3396",1,20
"3397",7,20
"3398",1,20
"3399",7,20
"3400",1,20
"3401",1,20
"3402",1,20
"3403",2,20
"3404",1,20
"3405",1,20
"3406",1,20
"3407",2,20
"3408",1,20
"3409",1,20
"3410",5,20
"3411",1,20
"3412",4,20
"3413",8,20
"3414",1,20
"3415",1,20
"3416",2,20
"3417",8,20
"3418",1,20
"3419",3,20
"3420",1,20
"3421",1,20
"3422",1,20
"3423",1,20
"3424",1,20
"3425",1,20
"3426",1,20
"3427",5,20
"3428",5,20
"3429",2,20
"3430",1,20
"3431",5,20
"3432",6,20
"3433",6,20
"3434",1,20
"3435",4,20
"3436",3,20
"3437",6,20
"3438",2,20
"3439",1,20
"3440",9,20
"3441",18,20
"3442",2,20
"3443",5,20
"3444",2,20
"3445",1,20
"3446",6,20
"3447",1,20
"3448",1,20
"3449",2,20
"3450",12,20
"3451",4,20
"3452",1,20
"3453",1,20
"3454",1,20
"3455",2,20
"3456",1,20
"3457",1,20
"3458",1,20
"3459",1,20
"3460",1,20
"3461",1,20
"3462",2,20
"3463",3,20
"3464",2,20
"3465",1,20
"3466",2,20
"3467",1,20
"3468",2,20
"3469",1,20
"3470",1,20
"3471",2,20
"3472",1,20
"3473",2,20
"3474",1,20
"3475",1,20
"3476",10,20
"3477",1,20
"3478",1,20
"3479",7,20
"3480",6,20
"3481",1,20
"3482",2,20
"3483",1,20
"3484",1,20
"3485",7,20
"3486",8,20
"3487",3,20
"3488",1,20
"3489",4,20
"3490",7,20
"3491",1,20
"3492",1,20
"3493",1,20
"3494",2,20
"3495",2,20
"3496",2,20
"3497",2,20
"3498",6,20
"3499",1,20
"3500",1,20
"3501",1,20
"3502",1,20
"3503",2,20
"3504",7,20
"3505",2,20
"3506",1,20
"3507",1,20
"3508",1,20
"3509",8,20
"3510",6,20
"3511",3,20
"3512",1,20
"3513",1,20
"3514",2,20
"3515",1,20
"3516",1,20
"3517",1,20
"3518",15,20
"3519",7,20
"3520",1,20
"3521",1,20
"3522",1,20
"3523",6,20
"3524",1,20
"3525",2,20
"3526",5,20
"3527",3,20
"3528",2,20
"3529",1,20
"3530",7,20
"3531",2,20
"3532",10,20
"3533",2,20
"3534",1,20
"3535",1,20
"3536",1,20
"3537",1,20
"3538",2,20
"3539",2,20
"3540",6,20
"3541",13,20
"3542",1,20
"3543",4,20
"3544",1,20
"3545",4,20
"3546",2,20
"3547",2,20
"3548",2,20
"3549",1,20
"3550",3,20
"3551",1,20
"3552",5,20
"3553",1,20
"3554",3,20
"3555",4,20
"3556",1,20
"3557",7,20
"3558",1,20
"3559",2,20
"3560",11,20
"3561",1,20
"3562",2,20
"3563",6,20
"3564",1,20
"3565",1,20
"3566",2,20
"3567",7,20
"3568",1,20
"3569",1,20
"3570",1,20
"3571",2,20
"3572",3,20
"3573",1,20
"3574",1,20
"3575",1,20
"3576",6,20
"3577",5,20
"3578",1,20
"3579",1,20
"3580",4,20
"3581",1,20
"3582",1,20
"3583",10,20
"3584",2,20
"3585",3,20
"3586",1,20
"3587",1,20
"3588",1,20
"3589",1,20
"3590",5,20
"3591",2,20
"3592",1,20
"3593",1,20
"3594",3,20
"3595",1,20
"3596",1,20
"3597",1,20
"3598",1,20
"3599",4,20
"3600",7,20
"3601",4,20
"3602",2,20
"3603",4,20
"3604",4,20
"3605",1,20
"3606",1,20
"3607",1,20
"3608",13,20
"3609",1,20
"3610",1,20
"3611",12,20
"3612",1,20
"3613",5,20
"3614",1,20
"3615",4,20
"3616",7,20
"3617",1,20
"3618",3,20
"3619",3,20
"3620",1,20
