"","d","sent_n"
"1873",2,20
"1874",7,20
"1875",6,20
"1876",5,20
"1877",14,20
"1878",2,20
"1879",1,20
"1880",7,20
"1881",11,20
"1882",7,20
"1883",8,20
"1884",6,20
"1885",7,20
"1886",2,20
"1887",2,20
"1888",13,20
"1889",7,20
"1890",3,20
"1891",6,20
"1892",4,20
"1893",6,20
"1894",4,20
"1895",5,20
"1896",13,20
"1897",8,20
"1898",1,20
"1899",4,20
"1900",8,20
"1901",8,20
"1902",1,20
"1903",1,20
"1904",3,20
"1905",4,20
"1906",1,20
"1907",7,20
"1908",13,20
"1909",3,20
"1910",2,20
"1911",2,20
"1912",6,20
"1913",8,20
"1914",7,20
"1915",3,20
"1916",3,20
"1917",1,20
"1918",1,20
"1919",9,20
"1920",7,20
"1921",5,20
"1922",4,20
"1923",4,20
"1924",5,20
"1925",8,20
"1926",3,20
"1927",2,20
"1928",8,20
"1929",1,20
"1930",1,20
"1931",1,20
"1932",6,20
"1933",3,20
"1934",5,20
"1935",5,20
"1936",5,20
"1937",4,20
"1938",1,20
"1939",3,20
"1940",6,20
"1941",7,20
"1942",6,20
"1943",3,20
"1944",5,20
"1945",5,20
"1946",1,20
"1947",1,20
"1948",7,20
"1949",2,20
"1950",3,20
"1951",1,20
"1952",6,20
"1953",3,20
"1954",12,20
"1955",4,20
"1956",2,20
"1957",2,20
"1958",7,20
"1959",9,20
"1960",1,20
"1961",10,20
"1962",7,20
"1963",16,20
"1964",2,20
"1965",1,20
"1966",5,20
"1967",3,20
"1968",13,20
"1969",7,20
"1970",6,20
"1971",7,20
"1972",7,20
"1973",7,20
"1974",11,20
"1975",1,20
"1976",3,20
"1977",7,20
"1978",4,20
"1979",1,20
"1980",6,20
"1981",8,20
"1982",16,20
"1983",1,20
"1984",4,20
"1985",7,20
"1986",14,20
"1987",1,20
"1988",2,20
"1989",1,20
"1990",2,20
"1991",2,20
"1992",1,20
"1993",3,20
"1994",5,20
"1995",5,20
"1996",6,20
"1997",1,20
"1998",7,20
"1999",2,20
"2000",5,20
"2001",10,20
"2002",6,20
"2003",8,20
"2004",3,20
"2005",4,20
"2006",2,20
"2007",5,20
"2008",2,20
"2009",7,20
"2010",1,20
"2011",1,20
"2012",3,20
"2013",6,20
"2014",9,20
"2015",2,20
"2016",15,20
"2017",4,20
"2018",2,20
"2019",16,20
"2020",1,20
"2021",1,20
"2022",4,20
"2023",2,20
"2024",3,20
"2025",2,20
"2026",1,20
"2027",5,20
"2028",3,20
"2029",2,20
"2030",6,20
"2031",4,20
"2032",1,20
"2033",4,20
"2034",2,20
"2035",2,20
"2036",5,20
"2037",2,20
"2038",2,20
"2039",5,20
"2040",4,20
"2041",15,20
"2042",3,20
"2043",1,20
"2044",1,20
"2045",3,20
"2046",1,20
"2047",2,20
"2048",1,20
"2049",6,20
"2050",1,20
"2051",8,20
"2052",1,20
"2053",1,20
"2054",7,20
"2055",2,20
"2056",1,20
"2057",8,20
"2058",5,20
"2059",8,20
"2060",3,20
"2061",7,20
"2062",19,20
"2063",1,20
"2064",6,20
"2065",3,20
"2066",1,20
"2067",10,20
"2068",19,20
"2069",5,20
"2070",2,20
"2071",2,20
"2072",3,20
"2073",1,20
"2074",7,20
"2075",3,20
"2076",7,20
"2077",1,20
"2078",6,20
"2079",8,20
"2080",8,20
"2081",1,20
"2082",2,20
"2083",13,20
"2084",1,20
"2085",1,20
"2086",2,20
"2087",12,20
"2088",4,20
"2089",2,20
"2090",3,20
"2091",11,20
"2092",1,20
"2093",11,20
"2094",1,20
"2095",4,20
"2096",11,20
"2097",4,20
"2098",4,20
"2099",2,20
"2100",8,20
"2101",3,20
"2102",8,20
"2103",2,20
"2104",1,20
"2105",2,20
"2106",1,20
"2107",1,20
"2108",1,20
"2109",1,20
"2110",8,20
"2111",9,20
"2112",14,20
"2113",2,20
"2114",1,20
"2115",1,20
"2116",3,20
"2117",1,20
"2118",9,20
"2119",6,20
"2120",4,20
"2121",6,20
"2122",1,20
"2123",1,20
"2124",2,20
"2125",18,20
"2126",10,20
"2127",9,20
"2128",1,20
"2129",5,20
"2130",10,20
"2131",13,20
"2132",8,20
"2133",14,20
"2134",2,20
"2135",4,20
"2136",2,20
"2137",11,20
"2138",3,20
"2139",1,20
"2140",4,20
"2141",1,20
"2142",2,20
"2143",9,20
"2144",7,20
"2145",1,20
"2146",12,20
"2147",15,20
"2148",1,20
"2149",1,20
"2150",3,20
"2151",2,20
"2152",7,20
"2153",2,20
"2154",10,20
"2155",1,20
"2156",5,20
"2157",1,20
"2158",3,20
"2159",7,20
"2160",5,20
"2161",3,20
"2162",5,20
"2163",2,20
"2164",3,20
"2165",7,20
"2166",4,20
"2167",2,20
"2168",3,20
"2169",2,20
"2170",1,20
"2171",3,20
"2172",1,20
"2173",2,20
"2174",1,20
"2175",3,20
"2176",2,20
"2177",2,20
"2178",6,20
"2179",5,20
"2180",2,20
"2181",1,20
"2182",1,20
"2183",2,20
"2184",6,20
"2185",5,20
"2186",3,20
"2187",1,20
"2188",16,20
"2189",7,20
"2190",1,20
"2191",6,20
"2192",8,20
"2193",2,20
"2194",5,20
"2195",8,20
"2196",4,20
"2197",1,20
"2198",4,20
"2199",1,20
"2200",4,20
"2201",1,20
"2202",5,20
"2203",5,20
"2204",6,20
"2205",14,20
"2206",2,20
"2207",1,20
"2208",5,20
"2209",3,20
"2210",5,20
"2211",14,20
"2212",4,20
"2213",8,20
"2214",1,20
"2215",17,20
"2216",1,20
"2217",5,20
"2218",1,20
"2219",14,20
"2220",4,20
"2221",1,20
"2222",2,20
"2223",2,20
"2224",1,20
"2225",8,20
"2226",4,20
"2227",18,20
"2228",7,20
"2229",3,20
"2230",1,20
"2231",2,20
"2232",10,20
"2233",3,20
"2234",7,20
"2235",3,20
"2236",4,20
"2237",3,20
"2238",12,20
"2239",2,20
"2240",3,20
"2241",1,20
"2242",12,20
"2243",2,20
"2244",2,20
"2245",10,20
"2246",1,20
"2247",10,20
"2248",6,20
"2249",7,20
"2250",1,20
"2251",5,20
"2252",1,20
"2253",1,20
"2254",7,20
"2255",4,20
"2256",3,20
"2257",2,20
"2258",1,20
"2259",4,20
"2260",4,20
"2261",1,20
"2262",1,20
"2263",1,20
"2264",3,20
"2265",1,20
"2266",5,20
"2267",6,20
"2268",6,20
"2269",3,20
"2270",10,20
"2271",8,20
"2272",6,20
"2273",6,20
"2274",18,20
"2275",2,20
"2276",1,20
"2277",2,20
"2278",1,20
"2279",9,20
"2280",4,20
"2281",8,20
"2282",6,20
"2283",2,20
"2284",10,20
"2285",8,20
"2286",1,20
"2287",1,20
"2288",3,20
"2289",4,20
"2290",4,20
"2291",6,20
"2292",5,20
"2293",1,20
"2294",3,20
"2295",8,20
"2296",10,20
"2297",7,20
"2298",3,20
"2299",16,20
"2300",4,20
"2301",6,20
"2302",1,20
"2303",5,20
"2304",10,20
"2305",6,20
"2306",3,20
"2307",3,20
"2308",1,20
"2309",1,20
"2310",2,20
"2311",9,20
"2312",2,20
"2313",1,20
"2314",4,20
"2315",1,20
"2316",3,20
"2317",1,20
"2318",6,20
"2319",1,20
"2320",1,20
"2321",1,20
"2322",4,20
"2323",1,20
"2324",2,20
"2325",2,20
"2326",3,20
"2327",6,20
"2328",12,20
"2329",9,20
"2330",1,20
"2331",5,20
"2332",6,20
"2333",1,20
"2334",8,20
"2335",9,20
"2336",2,20
"2337",3,20
"2338",12,20
"2339",1,20
"2340",4,20
"2341",4,20
"2342",2,20
"2343",2,20
"2344",8,20
"2345",8,20
"2346",8,20
"2347",2,20
"2348",6,20
"2349",9,20
"2350",2,20
"2351",6,20
"2352",8,20
"2353",2,20
"2354",5,20
"2355",6,20
"2356",7,20
"2357",5,20
"2358",7,20
"2359",4,20
"2360",4,20
"2361",3,20
"2362",12,20
"2363",10,20
"2364",5,20
"2365",9,20
"2366",13,20
"2367",4,20
"2368",19,20
"2369",1,20
"2370",9,20
"2371",6,20
"2372",6,20
"2373",2,20
"2374",3,20
"2375",6,20
"2376",5,20
"2377",5,20
"2378",2,20
"2379",5,20
"2380",6,20
"2381",1,20
"2382",1,20
"2383",9,20
"2384",14,20
"2385",7,20
"2386",8,20
"2387",4,20
"2388",1,20
"2389",4,20
"2390",2,20
"2391",2,20
"2392",10,20
"2393",6,20
"2394",4,20
"2395",1,20
"2396",6,20
"2397",3,20
"2398",2,20
"2399",1,20
"2400",9,20
"2401",16,20
"2402",2,20
"2403",3,20
"2404",16,20
"2405",4,20
"2406",5,20
"2407",5,20
"2408",5,20
"2409",6,20
"2410",12,20
"2411",1,20
"2412",1,20
"2413",13,20
"2414",4,20
"2415",1,20
"2416",3,20
"2417",3,20
"2418",2,20
"2419",2,20
"2420",6,20
"2421",6,20
"2422",7,20
"2423",9,20
"2424",8,20
"2425",4,20
"2426",10,20
"2427",4,20
"2428",5,20
"2429",1,20
"2430",2,20
"2431",7,20
"2432",1,20
"2433",1,20
"2434",5,20
"2435",9,20
"2436",1,20
"2437",9,20
"2438",1,20
"2439",6,20
"2440",3,20
"2441",3,20
"2442",4,20
"2443",3,20
"2444",3,20
"2445",1,20
"2446",1,20
"2447",5,20
"2448",11,20
"2449",2,20
"2450",7,20
"2451",1,20
"2452",9,20
"2453",9,20
"2454",2,20
"2455",1,20
"2456",1,20
"2457",3,20
"2458",4,20
"2459",2,20
"2460",1,20
"2461",2,20
"2462",4,20
"2463",1,20
"2464",11,20
"2465",1,20
"2466",8,20
"2467",10,20
"2468",3,20
"2469",1,20
"2470",1,20
"2471",2,20
"2472",1,20
"2473",5,20
"2474",1,20
"2475",4,20
"2476",5,20
"2477",2,20
"2478",12,20
"2479",4,20
"2480",9,20
"2481",1,20
"2482",4,20
"2483",4,20
"2484",2,20
"2485",9,20
"2486",9,20
"2487",4,20
"2488",2,20
"2489",1,20
"2490",1,20
"2491",8,20
"2492",1,20
"2493",1,20
"2494",2,20
"2495",3,20
"2496",2,20
"2497",10,20
"2498",2,20
"2499",2,20
"2500",3,20
"2501",6,20
"2502",2,20
"2503",2,20
"2504",1,20
"2505",2,20
"2506",7,20
"2507",2,20
"2508",7,20
"2509",4,20
"2510",5,20
"2511",1,20
"2512",4,20
"2513",3,20
"2514",4,20
"2515",4,20
"2516",14,20
"2517",2,20
"2518",2,20
"2519",3,20
"2520",3,20
"2521",1,20
"2522",1,20
"2523",18,20
"2524",5,20
"2525",1,20
"2526",13,20
"2527",2,20
"2528",8,20
"2529",1,20
"2530",2,20
"2531",12,20
"2532",4,20
"2533",1,20
"2534",2,20
"2535",8,20
"2536",14,20
"2537",6,20
"2538",8,20
"2539",6,20
"2540",3,20
"2541",2,20
"2542",9,20
"2543",7,20
"2544",14,20
"2545",2,20
"2546",2,20
"2547",3,20
"2548",3,20
"2549",1,20
"2550",6,20
"2551",7,20
"2552",2,20
"2553",2,20
"2554",8,20
"2555",11,20
"2556",6,20
"2557",13,20
"2558",1,20
"2559",3,20
"2560",1,20
"2561",2,20
"2562",10,20
"2563",4,20
"2564",8,20
"2565",15,20
"2566",8,20
"2567",1,20
"2568",2,20
"2569",3,20
"2570",5,20
"2571",12,20
"2572",8,20
"2573",6,20
"2574",2,20
"2575",13,20
"2576",6,20
"2577",3,20
"2578",2,20
"2579",7,20
"2580",4,20
"2581",2,20
"2582",1,20
"2583",2,20
"2584",4,20
"2585",5,20
"2586",4,20
"2587",2,20
"2588",6,20
"2589",7,20
"2590",2,20
"2591",3,20
"2592",3,20
"2593",1,20
"2594",2,20
"2595",5,20
"2596",5,20
"2597",7,20
"2598",3,20
"2599",9,20
"2600",4,20
"2601",7,20
"2602",5,20
"2603",7,20
"2604",3,20
"2605",6,20
"2606",4,20
"2607",5,20
"2608",9,20
"2609",3,20
"2610",8,20
"2611",2,20
"2612",1,20
"2613",1,20
"2614",3,20
"2615",4,20
"2616",7,20
"2617",2,20
"2618",12,20
"2619",2,20
"2620",3,20
"2621",4,20
"2622",7,20
"2623",14,20
"2624",4,20
"2625",2,20
"2626",2,20
"2627",6,20
"2628",17,20
"2629",1,20
"2630",9,20
"2631",3,20
"2632",2,20
"2633",10,20
"2634",3,20
"2635",7,20
"2636",1,20
"2637",1,20
"2638",2,20
"2639",2,20
"2640",1,20
"2641",4,20
"2642",4,20
"2643",1,20
"2644",2,20
"2645",8,20
"2646",2,20
"2647",1,20
"2648",7,20
"2649",2,20
"2650",7,20
"2651",15,20
"2652",1,20
"2653",4,20
"2654",16,20
"2655",11,20
"2656",1,20
"2657",10,20
"2658",9,20
"2659",6,20
"2660",6,20
"2661",5,20
"2662",3,20
"2663",15,20
"2664",2,20
"2665",17,20
"2666",1,20
"2667",5,20
"2668",2,20
"2669",7,20
"2670",18,20
"2671",7,20
"2672",4,20
"2673",3,20
"2674",7,20
"2675",1,20
"2676",3,20
"2677",1,20
"2678",19,20
"2679",3,20
"2680",10,20
"2681",2,20
"2682",16,20
"2683",4,20
"2684",2,20
"2685",1,20
"2686",3,20
"2687",7,20
"2688",8,20
"2689",5,20
"2690",5,20
"2691",2,20
"2692",3,20
"2693",10,20
"2694",1,20
"2695",4,20
"2696",5,20
"2697",9,20
"2698",3,20
"2699",2,20
"2700",8,20
"2701",6,20
"2702",7,20
"2703",7,20
"2704",6,20
"2705",3,20
"2706",1,20
"2707",1,20
"2708",1,20
"2709",10,20
"2710",3,20
"2711",4,20
"2712",5,20
"2713",3,20
"2714",2,20
"2715",2,20
"2716",3,20
"2717",5,20
"2718",7,20
"2719",1,20
"2720",4,20
"2721",2,20
"2722",7,20
"2723",1,20
"2724",6,20
"2725",12,20
"2726",4,20
"2727",1,20
"2728",1,20
"2729",1,20
"2730",2,20
"2731",1,20
"2732",2,20
"2733",5,20
"2734",1,20
"2735",8,20
"2736",5,20
"2737",12,20
"2738",3,20
"2739",2,20
"2740",2,20
"2741",1,20
"2742",1,20
"2743",5,20
"2744",5,20
"2745",7,20
"2746",4,20
"2747",1,20
"2748",9,20
"2749",2,20
"2750",1,20
"2751",3,20
"2752",4,20
"2753",2,20
"2754",5,20
"2755",3,20
"2756",2,20
"2757",4,20
"2758",12,20
"2759",6,20
"2760",1,20
"2761",13,20
"2762",6,20
"2763",12,20
"2764",2,20
"2765",3,20
"2766",18,20
"2767",2,20
"2768",9,20
"2769",7,20
"2770",3,20
"2771",1,20
"2772",14,20
"2773",4,20
"2774",1,20
"2775",5,20
"2776",6,20
"2777",5,20
"2778",11,20
"2779",6,20
"2780",2,20
"2781",2,20
"2782",18,20
"2783",5,20
"2784",1,20
"2785",3,20
"2786",4,20
"2787",7,20
"2788",4,20
"2789",2,20
"2790",1,20
"2791",2,20
"2792",8,20
"2793",13,20
"2794",6,20
"2795",5,20
"2796",6,20
"2797",10,20
"2798",12,20
"2799",2,20
"2800",6,20
"2801",1,20
"2802",14,20
"2803",8,20
"2804",7,20
"2805",1,20
"2806",18,20
"2807",5,20
"2808",2,20
"2809",4,20
"2810",2,20
"2811",1,20
"2812",9,20
"2813",1,20
"2814",3,20
"2815",1,20
"2816",5,20
"2817",5,20
"2818",3,20
"2819",16,20
"2820",5,20
"2821",2,20
"2822",1,20
"2823",11,20
"2824",8,20
"2825",1,20
"2826",9,20
"2827",2,20
"2828",1,20
"2829",1,20
"2830",4,20
"2831",10,20
"2832",6,20
"2833",3,20
"2834",1,20
"2835",2,20
"2836",1,20
"2837",2,20
"2838",2,20
"2839",2,20
"2840",7,20
"2841",2,20
"2842",1,20
"2843",1,20
"2844",1,20
"2845",5,20
"2846",14,20
"2847",4,20
"2848",9,20
"2849",8,20
"2850",3,20
"2851",6,20
"2852",2,20
"2853",2,20
"2854",2,20
"2855",3,20
"2856",1,20
"2857",11,20
"2858",10,20
"2859",5,20
"2860",2,20
"2861",10,20
"2862",1,20
"2863",1,20
"2864",4,20
"2865",5,20
"2866",9,20
"2867",4,20
"2868",11,20
"2869",3,20
"2870",2,20
"2871",1,20
"2872",2,20
"2873",2,20
"2874",4,20
"2875",8,20
"2876",2,20
"2877",2,20
"2878",3,20
"2879",2,20
"2880",2,20
"2881",1,20
"2882",7,20
"2883",3,20
"2884",1,20
"2885",7,20
"2886",12,20
"2887",2,20
"2888",4,20
"2889",4,20
"2890",5,20
"2891",2,20
"2892",1,20
"2893",9,20
"2894",5,20
"2895",1,20
"2896",7,20
"2897",3,20
"2898",3,20
"2899",4,20
"2900",15,20
"2901",4,20
"2902",3,20
"2903",1,20
"2904",10,20
"2905",1,20
"2906",16,20
"2907",10,20
"2908",8,20
"2909",4,20
"2910",16,20
"2911",4,20
"2912",2,20
"2913",9,20
"2914",1,20
"2915",5,20
"2916",4,20
"2917",2,20
"2918",2,20
"2919",5,20
"2920",4,20
"2921",5,20
"2922",10,20
"2923",2,20
"2924",8,20
"2925",1,20
"2926",9,20
"2927",16,20
"2928",1,20
"2929",1,20
"2930",9,20
"2931",6,20
"2932",2,20
"2933",5,20
"2934",2,20
"2935",6,20
"2936",4,20
"2937",3,20
"2938",2,20
"2939",5,20
"2940",2,20
"2941",3,20
"2942",2,20
"2943",3,20
"2944",3,20
"2945",7,20
"2946",1,20
"2947",10,20
"2948",7,20
"2949",14,20
"2950",9,20
"2951",4,20
"2952",5,20
"2953",5,20
"2954",1,20
"2955",1,20
"2956",2,20
"2957",4,20
"2958",4,20
"2959",2,20
"2960",2,20
"2961",18,20
"2962",10,20
"2963",2,20
"2964",4,20
"2965",2,20
"2966",6,20
"2967",2,20
"2968",5,20
"2969",4,20
"2970",11,20
"2971",4,20
"2972",3,20
"2973",6,20
"2974",9,20
"2975",2,20
"2976",14,20
"2977",3,20
"2978",5,20
"2979",2,20
"2980",2,20
"2981",3,20
"2982",1,20
"2983",1,20
"2984",2,20
"2985",5,20
"2986",4,20
"2987",1,20
"2988",1,20
"2989",2,20
"2990",6,20
"2991",1,20
"2992",1,20
"2993",6,20
"2994",7,20
"2995",1,20
"2996",6,20
"2997",3,20
"2998",1,20
"2999",2,20
"3000",1,20
"3001",2,20
"3002",4,20
"3003",5,20
"3004",5,20
"3005",4,20
"3006",5,20
"3007",4,20
"3008",6,20
"3009",3,20
"3010",1,20
"3011",15,20
"3012",13,20
"3013",1,20
"3014",2,20
"3015",1,20
"3016",8,20
"3017",6,20
"3018",5,20
"3019",2,20
"3020",13,20
"3021",2,20
"3022",8,20
"3023",2,20
"3024",1,20
"3025",4,20
"3026",1,20
"3027",3,20
"3028",13,20
"3029",13,20
"3030",7,20
"3031",4,20
"3032",6,20
"3033",6,20
"3034",1,20
"3035",4,20
"3036",4,20
"3037",4,20
"3038",2,20
"3039",5,20
"3040",5,20
"3041",1,20
"3042",5,20
"3043",8,20
"3044",4,20
"3045",11,20
"3046",2,20
"3047",5,20
"3048",12,20
"3049",3,20
"3050",1,20
"3051",2,20
"3052",6,20
"3053",5,20
"3054",18,20
"3055",3,20
"3056",1,20
"3057",1,20
"3058",4,20
"3059",7,20
"3060",8,20
"3061",7,20
"3062",3,20
"3063",2,20
"3064",1,20
"3065",3,20
"3066",2,20
"3067",3,20
"3068",1,20
"3069",1,20
"3070",16,20
"3071",9,20
"3072",1,20
"3073",10,20
"3074",4,20
"3075",13,20
"3076",2,20
"3077",1,20
"3078",2,20
"3079",2,20
"3080",14,20
"3081",3,20
"3082",12,20
"3083",9,20
"3084",13,20
"3085",14,20
"3086",2,20
"3087",1,20
"3088",3,20
"3089",3,20
"3090",6,20
"3091",2,20
"3092",6,20
"3093",1,20
"3094",3,20
"3095",1,20
"3096",8,20
"3097",1,20
"3098",3,20
"3099",8,20
"3100",7,20
"3101",1,20
"3102",2,20
"3103",5,20
"3104",1,20
"3105",7,20
"3106",2,20
"3107",2,20
"3108",1,20
"3109",8,20
"3110",5,20
"3111",2,20
"3112",2,20
"3113",1,20
"3114",5,20
"3115",3,20
"3116",3,20
"3117",4,20
"3118",3,20
"3119",2,20
"3120",9,20
"3121",5,20
"3122",6,20
"3123",3,20
"3124",12,20
"3125",14,20
"3126",8,20
"3127",3,20
"3128",2,20
"3129",3,20
"3130",5,20
"3131",1,20
"3132",6,20
"3133",4,20
"3134",1,20
"3135",8,20
"3136",8,20
"3137",5,20
"3138",1,20
"3139",1,20
"3140",2,20
"3141",16,20
"3142",14,20
"3143",1,20
"3144",2,20
"3145",4,20
"3146",19,20
"3147",6,20
"3148",8,20
"3149",6,20
"3150",6,20
"3151",5,20
"3152",12,20
"3153",1,20
"3154",1,20
"3155",6,20
"3156",2,20
"3157",2,20
"3158",14,20
"3159",9,20
"3160",9,20
"3161",1,20
"3162",3,20
"3163",2,20
"3164",3,20
"3165",10,20
"3166",5,20
"3167",13,20
"3168",2,20
"3169",8,20
"3170",7,20
"3171",8,20
"3172",3,20
"3173",4,20
"3174",3,20
"3175",7,20
"3176",2,20
"3177",1,20
"3178",3,20
"3179",2,20
"3180",3,20
"3181",3,20
"3182",3,20
"3183",10,20
"3184",8,20
"3185",3,20
"3186",1,20
"3187",5,20
"3188",2,20
"3189",8,20
"3190",16,20
"3191",4,20
"3192",15,20
"3193",1,20
"3194",18,20
"3195",1,20
"3196",8,20
"3197",1,20
"3198",1,20
"3199",4,20
"3200",6,20
"3201",1,20
"3202",6,20
"3203",13,20
"3204",6,20
"3205",2,20
"3206",3,20
"3207",3,20
"3208",2,20
"3209",1,20
"3210",4,20
"3211",5,20
"3212",4,20
"3213",2,20
"3214",6,20
"3215",19,20
"3216",8,20
"3217",9,20
"3218",1,20
"3219",8,20
"3220",1,20
"3221",1,20
"3222",12,20
"3223",3,20
"3224",1,20
"3225",10,20
"3226",3,20
"3227",4,20
"3228",17,20
"3229",2,20
"3230",4,20
"3231",7,20
"3232",3,20
"3233",1,20
"3234",7,20
"3235",6,20
"3236",1,20
"3237",4,20
"3238",3,20
"3239",5,20
"3240",5,20
"3241",7,20
"3242",1,20
"3243",19,20
"3244",3,20
"3245",5,20
"3246",11,20
"3247",14,20
"3248",1,20
"3249",6,20
"3250",4,20
"3251",17,20
"3252",2,20
"3253",2,20
"3254",13,20
"3255",1,20
"3256",3,20
"3257",7,20
"3258",6,20
"3259",1,20
"3260",9,20
"3261",3,20
"3262",1,20
"3263",1,20
"3264",7,20
"3265",2,20
"3266",2,20
"3267",11,20
"3268",8,20
"3269",3,20
"3270",12,20
"3271",1,20
"3272",9,20
"3273",3,20
"3274",3,20
"3275",5,20
"3276",8,20
"3277",1,20
"3278",1,20
"3279",5,20
"3280",3,20
"3281",8,20
"3282",10,20
"3283",1,20
"3284",13,20
"3285",9,20
"3286",1,20
"3287",2,20
"3288",3,20
"3289",5,20
"3290",12,20
"3291",2,20
"3292",8,20
"3293",4,20
"3294",2,20
"3295",1,20
"3296",7,20
"3297",8,20
"3298",5,20
"3299",1,20
"3300",2,20
"3301",2,20
"3302",9,20
"3303",4,20
"3304",4,20
"3305",13,20
"3306",4,20
"3307",3,20
"3308",1,20
"3309",1,20
"3310",1,20
"3311",8,20
"3312",13,20
"3313",1,20
"3314",5,20
"3315",15,20
"3316",3,20
"3317",5,20
"3318",2,20
"3319",9,20
"3320",4,20
"3321",3,20
"3322",6,20
"3323",7,20
"3324",4,20
"3325",9,20
"3326",3,20
"3327",4,20
"3328",13,20
"3329",7,20
"3330",2,20
"3331",7,20
"3332",2,20
"3333",10,20
"3334",2,20
"3335",4,20
"3336",3,20
"3337",2,20
"3338",5,20
"3339",3,20
"3340",9,20
"3341",4,20
"3342",1,20
"3343",9,20
"3344",1,20
"3345",1,20
"3346",1,20
"3347",3,20
"3348",2,20
"3349",8,20
"3350",3,20
"3351",2,20
"3352",7,20
"3353",5,20
"3354",1,20
"3355",8,20
"3356",1,20
"3357",5,20
"3358",6,20
"3359",2,20
"3360",6,20
"3361",4,20
"3362",5,20
"3363",2,20
"3364",7,20
"3365",4,20
"3366",1,20
"3367",4,20
"3368",2,20
"3369",1,20
"3370",11,20
"3371",5,20
"3372",3,20
"3373",1,20
"3374",14,20
"3375",2,20
"3376",6,20
"3377",12,20
"3378",6,20
"3379",6,20
"3380",5,20
"3381",13,20
"3382",5,20
"3383",1,20
"3384",1,20
"3385",3,20
"3386",5,20
"3387",1,20
"3388",1,20
"3389",1,20
"3390",11,20
"3391",2,20
"3392",2,20
"3393",1,20
"3394",3,20
"3395",5,20
"3396",1,20
"3397",1,20
"3398",3,20
"3399",2,20
"3400",2,20
"3401",12,20
"3402",1,20
"3403",9,20
"3404",8,20
"3405",3,20
"3406",1,20
"3407",2,20
"3408",7,20
"3409",15,20
"3410",3,20
"3411",4,20
"3412",4,20
"3413",11,20
"3414",9,20
"3415",11,20
"3416",8,20
"3417",3,20
"3418",2,20
"3419",3,20
"3420",7,20
"3421",3,20
"3422",4,20
"3423",4,20
"3424",6,20
"3425",10,20
"3426",3,20
"3427",17,20
"3428",3,20
"3429",4,20
"3430",5,20
"3431",1,20
"3432",4,20
"3433",8,20
"3434",1,20
"3435",1,20
"3436",5,20
"3437",3,20
"3438",4,20
"3439",9,20
"3440",1,20
"3441",1,20
"3442",2,20
"3443",7,20
"3444",2,20
"3445",1,20
"3446",10,20
"3447",6,20
"3448",19,20
"3449",3,20
"3450",4,20
"3451",3,20
"3452",2,20
"3453",1,20
"3454",5,20
"3455",13,20
"3456",14,20
"3457",12,20
"3458",3,20
"3459",1,20
"3460",4,20
"3461",13,20
"3462",7,20
"3463",5,20
"3464",1,20
"3465",1,20
"3466",2,20
"3467",11,20
"3468",9,20
"3469",4,20
"3470",9,20
"3471",10,20
"3472",19,20
"3473",1,20
"3474",1,20
"3475",10,20
"3476",9,20
"3477",8,20
"3478",1,20
"3479",3,20
"3480",1,20
"3481",2,20
"3482",2,20
"3483",18,20
"3484",1,20
"3485",3,20
"3486",1,20
"3487",3,20
"3488",5,20
"3489",4,20
"3490",9,20
"3491",9,20
"3492",3,20
"3493",3,20
"3494",1,20
"3495",1,20
"3496",11,20
"3497",2,20
"3498",9,20
"3499",2,20
"3500",3,20
"3501",3,20
"3502",4,20
"3503",7,20
"3504",2,20
"3505",10,20
"3506",1,20
"3507",6,20
"3508",2,20
"3509",2,20
"3510",5,20
"3511",1,20
"3512",5,20
"3513",3,20
"3514",1,20
"3515",13,20
"3516",3,20
"3517",1,20
"3518",8,20
"3519",5,20
"3520",3,20
"3521",1,20
"3522",7,20
"3523",4,20
"3524",3,20
"3525",2,20
"3526",4,20
"3527",4,20
"3528",6,20
"3529",1,20
"3530",1,20
"3531",6,20
"3532",9,20
"3533",2,20
"3534",8,20
"3535",4,20
"3536",1,20
"3537",3,20
"3538",2,20
"3539",4,20
"3540",17,20
"3541",12,20
"3542",9,20
"3543",1,20
"3544",3,20
"3545",8,20
"3546",12,20
"3547",2,20
"3548",5,20
"3549",6,20
"3550",7,20
"3551",4,20
"3552",2,20
"3553",1,20
"3554",2,20
"3555",3,20
"3556",2,20
"3557",2,20
"3558",5,20
"3559",18,20
"3560",11,20
"3561",1,20
"3562",8,20
"3563",4,20
"3564",1,20
"3565",5,20
"3566",1,20
"3567",12,20
"3568",2,20
"3569",1,20
"3570",6,20
"3571",2,20
"3572",2,20
"3573",10,20
"3574",4,20
"3575",4,20
"3576",1,20
"3577",6,20
"3578",1,20
"3579",3,20
"3580",5,20
"3581",4,20
"3582",7,20
"3583",2,20
"3584",1,20
"3585",1,20
"3586",5,20
"3587",7,20
"3588",5,20
"3589",4,20
"3590",7,20
"3591",4,20
"3592",1,20
"3593",1,20
"3594",1,20
"3595",1,20
"3596",4,20
"3597",3,20
"3598",5,20
"3599",15,20
"3600",5,20
"3601",11,20
"3602",1,20
"3603",3,20
"3604",1,20
"3605",1,20
"3606",2,20
"3607",3,20
"3608",3,20
"3609",5,20
"3610",4,20
"3611",12,20
"3612",1,20
"3613",7,20
"3614",13,20
"3615",7,20
"3616",1,20
"3617",5,20
"3618",8,20
"3619",6,20
"3620",7,20
